ID,Issue_Key,Project_ID,Type,Priority,Status,Resolution,Creation_Date,Estimation_Date,Resolution_Date,Last_Updated,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Assignee_ID
214,XD-3619,1,Story,Minor,Done,Complete,2015-10-15 00:26:04,2015-10-14 23:26:04,2015-10-30 20:16:58,2015-10-30 20:16:58,2.0,,0.0,0.0,22850.0,71.0
215,XD-3618,1,Story,Minor,Done,Deferred,2015-10-15 00:21:49,2015-10-14 23:21:49,2015-11-14 18:15:15,2015-11-14 18:15:17,5.0,,23410.0,36505.0,44333.0,94.0
216,XD-3617,1,Story,Minor,Done,Complete,2015-10-14 15:51:41,2015-10-14 14:51:41,2015-10-17 00:11:03,2015-10-21 22:58:53,2.0,,0.0,1717.0,3379.0,84.0
217,XD-3616,1,Story,Minor,Done,Complete,2015-10-14 12:12:10,2015-10-14 11:12:10,2015-11-14 18:09:06,2015-11-14 18:09:29,3.0,,12086.0,26688.0,45056.0,91.0
218,XD-3615,1,Story,Minor,Done,Deferred,2015-10-14 11:03:37,2015-10-14 10:03:37,2015-11-14 16:22:06,2015-11-14 16:22:06,5.0,,0.0,0.0,45018.0,
219,XD-3614,1,Story,Minor,To Do,,2015-10-14 10:15:10,2015-10-14 09:15:10,,2015-10-14 10:15:10,3.0,,0.0,0.0,0.0,
220,XD-3613,1,Bug,Critical,Done,Won't Fix,2015-10-13 15:56:07,2015-10-13 14:56:07,2015-11-02 17:07:00,2015-11-02 17:42:01,5.0,,0.0,0.0,28930.0,104.0
221,XD-3612,1,Bug,Major,To Do,,2015-10-13 11:37:36,2015-10-13 10:37:36,,2015-10-13 18:05:00,5.0,,0.0,0.0,0.0,
222,XD-3611,1,Bug,Major,To Do,,2015-10-13 02:26:05,2015-10-13 01:26:05,,2015-10-14 15:15:04,1.0,,0.0,0.0,0.0,
223,XD-3610,1,Bug,Minor,Done,Complete,2015-10-13 02:04:45,2015-10-13 01:04:45,2015-11-18 18:18:52,2015-11-18 18:18:52,1.0,,37350.0,37592.0,52874.0,104.0
224,XD-3609,1,Story,Minor,To Do,,2015-10-12 16:15:57,2015-10-12 15:15:57,,2015-11-13 21:00:08,5.0,,0.0,0.0,0.0,
225,XD-3608,1,Story,Minor,Done,Deferred,2015-10-11 00:32:16,2015-10-10 23:32:16,2015-11-14 16:01:28,2015-11-30 16:34:22,2.0,,0.0,0.0,49949.0,
226,XD-3607,1,Story,Minor,Done,Deferred,2015-10-11 00:31:29,2015-10-10 23:31:29,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,49949.0,
227,XD-3606,1,Story,Minor,Done,Deferred,2015-10-11 00:30:42,2015-10-10 23:30:42,2015-11-14 16:01:27,2015-11-16 16:14:00,2.0,,0.0,0.0,49950.0,
228,XD-3605,1,Story,Minor,Done,Deferred,2015-10-11 00:30:00,2015-10-10 23:30:00,2015-11-14 16:01:27,2015-11-16 16:13:53,2.0,,0.0,0.0,49951.0,
229,XD-3604,1,Story,Minor,To Do,,2015-10-08 22:36:54,2015-10-08 21:36:54,,2015-10-09 16:29:54,2.0,,0.0,0.0,0.0,93.0
230,XD-3603,1,Story,Minor,Done,Complete,2015-10-07 21:51:09,2015-10-07 20:51:09,2015-10-16 01:51:13,2015-10-21 22:58:36,0.0,,0.0,9328.0,11760.0,103.0
231,XD-3602,1,Story,Minor,Done,Complete,2015-10-07 20:58:48,2015-10-07 19:58:48,2015-10-09 14:58:03,2015-10-09 14:58:14,2.0,,44.0,2516.0,2519.0,82.0
232,XD-3601,1,Story,Minor,Done,Complete,2015-10-07 18:50:58,2015-10-07 17:50:58,2015-10-21 21:58:35,2015-10-21 21:58:35,3.0,,399.0,2384.0,20347.0,91.0
233,XD-3600,1,Story,Minor,To Do,,2015-10-07 17:32:20,2015-10-07 16:32:20,,2015-11-29 19:24:11,2.0,,0.0,0.0,0.0,
234,XD-3599,1,Story,Minor,To Do,,2015-10-07 17:31:39,2015-10-07 16:31:39,,2015-11-29 19:24:11,2.0,,0.0,0.0,0.0,
235,XD-3598,1,Bug,Minor,Done,Complete,2015-10-07 16:02:04,2015-10-07 15:02:04,2015-10-19 15:18:29,2015-10-19 15:18:29,1.0,,56.0,17121.0,17236.0,82.0
236,XD-3597,1,Story,Minor,Done,Complete,2015-10-06 16:46:36,2015-10-06 15:46:36,2015-10-08 20:09:33,2015-10-08 20:09:33,3.0,,301.0,1638.0,3082.0,104.0
237,XD-3596,1,Story,Minor,Done,Complete,2015-10-06 15:58:54,2015-10-06 14:58:54,2015-10-06 18:53:17,2015-10-06 18:53:17,1.0,,22.0,174.0,174.0,110.0
238,XD-3595,1,Story,Minor,Done,Complete,2015-10-06 15:42:48,2015-10-06 14:42:48,2015-10-06 18:53:31,2015-10-06 18:53:31,3.0,,38.0,190.0,190.0,110.0
239,XD-3594,1,Story,Minor,Done,Complete,2015-10-05 23:45:31,2015-10-05 22:45:31,2015-10-07 15:46:57,2015-10-07 15:46:57,3.0,,1182.0,2401.0,2401.0,110.0
240,XD-3593,1,Story,Minor,Done,Complete,2015-10-05 23:38:14,2015-10-05 22:38:14,2015-10-23 16:46:25,2015-10-23 16:46:25,2.0,,2947.0,13061.0,25508.0,94.0
241,XD-3592,1,Story,Minor,Done,Invalid,2015-10-05 21:35:02,2015-10-05 20:35:02,2015-11-29 19:22:55,2015-11-29 19:22:58,5.0,,0.0,0.0,79127.0,
242,XD-3591,1,Bug,Minor,Done,Invalid,2015-10-05 21:32:59,2015-10-05 20:32:59,2015-11-24 14:39:41,2015-11-24 14:39:41,1.0,,0.0,0.0,71646.0,
243,XD-3590,1,Bug,Minor,To Do,,2015-10-05 19:49:10,2015-10-05 18:49:10,,2015-11-13 21:41:59,1.0,,0.0,0.0,0.0,
245,XD-3588,1,Epic,Minor,Done,Invalid,2015-10-05 17:39:39,2015-10-05 16:39:39,2015-10-05 17:39:58,2015-11-02 17:37:52,0.0,,0.0,0.0,0.0,
246,XD-3587,1,Story,Minor,Done,Invalid,2015-10-05 17:23:19,2015-10-05 16:23:19,2015-10-27 15:07:20,2015-10-27 15:08:12,1.0,,0.0,0.0,31604.0,
247,XD-3586,1,Story,Minor,Done,Invalid,2015-10-05 17:22:55,2015-10-05 16:22:55,2015-10-27 15:07:20,2015-10-27 15:07:49,1.0,,0.0,0.0,31604.0,
248,XD-3585,1,Story,Minor,Done,Invalid,2015-10-05 17:22:14,2015-10-05 16:22:14,2015-10-27 15:07:20,2015-10-27 15:08:04,1.0,,0.0,0.0,31605.0,
249,XD-3584,1,Story,Minor,To Do,,2015-10-05 16:39:36,2015-10-05 15:39:36,,2015-10-05 16:39:59,2.0,,0.0,0.0,0.0,
250,XD-3583,1,Story,Minor,Done,Invalid,2015-10-05 16:29:55,2015-10-05 15:29:55,2015-11-13 21:57:03,2015-11-13 21:57:03,2.0,,0.0,0.0,56547.0,
251,XD-3582,1,Story,Minor,Done,Complete,2015-10-05 15:52:19,2015-10-05 14:52:19,2015-10-21 10:04:20,2015-10-21 10:04:20,8.0,,7429.0,19771.0,22692.0,94.0
252,XD-3581,1,Story,Minor,Done,Complete,2015-10-05 15:40:18,2015-10-05 14:40:18,2015-10-16 22:09:39,2015-10-16 22:11:27,3.0,,10154.0,10412.0,16229.0,110.0
253,XD-3580,1,Story,Minor,Done,Incomplete,2015-10-05 15:01:03,2015-10-05 14:01:03,2016-01-18 16:02:34,2016-01-18 16:02:34,5.0,,149880.0,149880.0,151321.0,84.0
254,XD-3579,1,Story,Minor,To Do,,2015-10-05 01:27:02,2015-10-05 00:27:02,,2015-10-27 15:10:01,3.0,,0.0,0.0,0.0,
255,XD-3578,1,Story,Minor,Done,Duplicate,2015-10-02 23:53:06,2015-10-02 22:53:06,2015-10-19 15:32:16,2015-10-19 18:05:27,1.0,,0.0,0.0,23979.0,
256,XD-3577,1,Story,Minor,To Do,,2015-10-02 23:51:19,2015-10-02 22:51:19,,2015-11-14 18:25:07,3.0,,0.0,0.0,0.0,
257,XD-3576,1,Story,Minor,Done,Complete,2015-10-02 23:48:57,2015-10-02 22:48:57,2015-10-27 18:06:19,2015-10-27 18:06:30,5.0,,2710.0,7010.0,35717.0,93.0
258,XD-3575,1,Story,Minor,Done,Complete,2015-10-02 23:45:12,2015-10-02 22:45:12,2015-10-27 18:04:11,2015-10-27 18:07:30,5.0,,1353.0,7008.0,35718.0,93.0
259,XD-3574,1,Story,Minor,Done,Complete,2015-10-02 23:43:06,2015-10-02 22:43:06,2015-10-27 18:07:44,2015-10-27 18:07:44,3.0,,1255.0,5556.0,35724.0,93.0
260,XD-3573,1,Story,Minor,Done,Complete,2015-10-02 23:42:00,2015-10-02 22:42:00,2015-10-27 18:04:57,2015-10-27 18:04:57,2.0,,15999.0,20298.0,35722.0,93.0
261,XD-3572,1,Story,Minor,Done,Deferred,2015-10-02 23:04:06,2015-10-02 22:04:06,2015-11-14 16:02:08,2015-11-16 16:13:26,5.0,,10173.0,11712.0,61558.0,94.0
262,XD-3571,1,Story,Minor,Done,Complete,2015-10-02 18:55:15,2015-10-02 17:55:15,2015-11-02 17:34:18,2015-11-02 17:34:18,5.0,,11655.0,35796.0,44619.0,84.0
263,XD-3570,1,Story,Minor,Done,Complete,2015-10-02 17:16:37,2015-10-02 16:16:37,2015-10-30 20:19:54,2015-10-30 20:19:54,1.0,,2962.0,33438.0,40563.0,118.0
264,XD-3569,1,Story,Major,Done,Complete,2015-10-02 16:05:54,2015-10-02 15:05:54,2015-10-26 17:30:25,2015-11-03 18:27:06,3.0,,5411.0,5849.0,34704.0,71.0
266,XD-3567,1,Bug,Blocker,Done,Complete,2015-10-01 22:44:39,2015-10-01 21:44:39,2015-10-02 16:39:13,2015-10-02 16:39:13,3.0,,13.0,1065.0,1074.0,84.0
267,XD-3566,1,Story,Minor,Done,Complete,2015-10-01 14:39:32,2015-10-01 13:39:32,2015-10-02 16:40:21,2015-10-02 16:40:21,3.0,,126.0,1481.0,1560.0,108.0
268,XD-3565,1,Story,Minor,Done,Deferred,2015-09-30 23:26:42,2015-09-30 22:26:42,2015-11-01 23:45:31,2015-11-02 17:41:38,5.0,,17963.0,17963.0,46158.0,104.0
269,XD-3564,1,Technical task,Minor,In Progress,,2015-09-30 23:13:52,2015-09-30 22:13:52,,2015-10-19 15:03:55,5.0,,0.0,0.0,0.0,104.0
270,XD-3563,1,Story,Minor,Done,Deferred,2015-09-30 23:10:58,2015-09-30 22:10:58,2015-11-01 23:45:42,2015-11-02 17:41:51,5.0,,33603.0,33603.0,46174.0,104.0
271,XD-3562,1,Story,Major,To Do,,2015-09-30 21:44:47,2015-09-30 20:44:47,,2015-09-30 21:44:47,100.0,,0.0,0.0,0.0,
272,XD-3561,1,Improvement,Minor,To Do,,2015-09-30 15:41:29,2015-09-30 14:41:29,,2015-09-30 15:42:26,5.0,,0.0,0.0,0.0,
273,XD-3560,1,Story,Minor,Done,Complete,2015-09-30 09:09:36,2015-09-30 08:09:36,2015-09-30 23:30:36,2015-09-30 23:30:36,5.0,,2.0,2.0,861.0,94.0
274,XD-3559,1,Story,Minor,Done,Works as Designed,2015-09-29 23:10:02,2015-09-29 22:10:02,2015-10-27 21:35:49,2015-10-27 21:35:49,5.0,,1444.0,1930.0,40285.0,93.0
275,XD-3558,1,Story,Minor,Done,Works as Designed,2015-09-29 23:08:36,2015-09-29 22:08:36,2015-10-27 21:29:11,2015-10-27 21:29:11,1.0,,5277.0,5756.0,40280.0,93.0
276,XD-3557,1,Story,Minor,To Do,,2015-09-29 23:06:03,2015-09-29 22:06:03,,2015-11-13 21:01:05,5.0,,0.0,0.0,0.0,
277,XD-3556,1,Story,Minor,Done,Complete,2015-09-29 23:02:53,2015-09-29 22:02:53,2015-10-16 20:41:15,2015-10-16 20:41:15,5.0,,23083.0,23336.0,24338.0,107.0
278,XD-3555,1,Story,Minor,To Do,,2015-09-29 23:00:23,2015-09-29 22:00:23,,2015-10-15 00:08:37,5.0,,0.0,0.0,0.0,
279,XD-3554,1,Story,Minor,Done,Invalid,2015-09-29 22:56:52,2015-09-29 21:56:52,2015-10-27 15:11:34,2015-10-27 15:11:38,8.0,,0.0,0.0,39914.0,
280,XD-3553,1,Story,Minor,Done,Complete,2015-09-29 22:53:20,2015-09-29 21:53:20,2015-10-05 18:41:14,2015-10-05 18:41:14,0.0,,5740.0,5795.0,8387.0,108.0
281,XD-3552,1,Story,Minor,Done,Complete,2015-09-29 21:59:50,2015-09-29 20:59:50,2015-10-14 23:58:38,2015-10-14 23:58:46,3.0,,0.0,0.0,21718.0,
282,XD-3550,1,Story,Minor,To Do,,2015-09-29 18:43:16,2015-09-29 17:43:16,,2015-09-29 18:44:13,1.0,,0.0,0.0,0.0,
283,XD-3549,1,Story,Minor,Done,Deferred,2015-09-28 23:45:14,2015-09-28 22:45:14,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,67276.0,
284,XD-3548,1,Story,Minor,Done,Deferred,2015-09-28 23:44:56,2015-09-28 22:44:56,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,67276.0,
285,XD-3547,1,Story,Minor,Done,Deferred,2015-09-28 23:44:39,2015-09-28 22:44:39,2015-11-14 16:01:27,2015-11-30 16:34:22,2.0,,0.0,0.0,67276.0,
286,XD-3546,1,Story,Minor,Done,Deferred,2015-09-28 23:44:10,2015-09-28 22:44:10,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,67277.0,
287,XD-3545,1,Story,Minor,Done,Deferred,2015-09-28 23:43:30,2015-09-28 22:43:30,2015-11-14 16:01:28,2015-11-30 16:34:22,2.0,,0.0,0.0,67277.0,
288,XD-3544,1,Story,Minor,Done,Deferred,2015-09-28 23:42:46,2015-09-28 22:42:46,2015-11-14 16:01:28,2015-11-30 16:34:22,2.0,,0.0,0.0,67278.0,
289,XD-3543,1,Story,Minor,Done,Deferred,2015-09-28 23:42:05,2015-09-28 22:42:05,2015-11-14 16:01:28,2015-11-30 16:34:22,2.0,,0.0,0.0,67279.0,
290,XD-3542,1,Story,Minor,Done,Deferred,2015-09-28 23:40:32,2015-09-28 22:40:32,2015-11-14 16:01:28,2015-11-30 16:34:22,2.0,,0.0,0.0,67280.0,
291,XD-3541,1,Story,Minor,Done,Deferred,2015-09-28 23:38:27,2015-09-28 22:38:27,2015-11-14 16:01:27,2015-11-30 16:34:23,2.0,,0.0,0.0,67283.0,
292,XD-3540,1,Story,Minor,Done,Deferred,2015-09-28 23:38:07,2015-09-28 22:38:07,2015-11-14 16:01:28,2015-11-30 16:34:22,2.0,,0.0,0.0,67283.0,
293,XD-3539,1,Story,Minor,Done,Deferred,2015-09-28 23:37:37,2015-09-28 22:37:37,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,67283.0,
294,XD-3538,1,Story,Minor,Done,Deferred,2015-09-28 23:37:18,2015-09-28 22:37:18,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,67284.0,
295,XD-3537,1,Story,Minor,Done,Deferred,2015-09-28 23:36:56,2015-09-28 22:36:56,2015-11-14 16:01:27,2015-11-30 16:34:22,2.0,,0.0,0.0,67284.0,
296,XD-3536,1,Story,Minor,Done,Deferred,2015-09-28 23:36:28,2015-09-28 22:36:28,2015-11-14 16:01:27,2015-11-30 16:34:22,2.0,,0.0,0.0,67284.0,
297,XD-3535,1,Story,Minor,Done,Deferred,2015-09-28 23:35:50,2015-09-28 22:35:50,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,67285.0,
298,XD-3534,1,Story,Minor,Done,Deferred,2015-09-28 23:35:13,2015-09-28 22:35:13,2015-11-14 16:02:08,2015-11-16 16:13:32,5.0,,2731.0,17082.0,67286.0,84.0
299,XD-3533,1,Story,Minor,Done,Deferred,2015-09-28 23:34:47,2015-09-28 22:34:47,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,67286.0,
300,XD-3532,1,Story,Minor,Done,Deferred,2015-09-28 23:33:14,2015-09-28 22:33:14,2015-11-14 16:01:27,2015-11-30 16:34:22,2.0,,0.0,0.0,67288.0,
301,XD-3531,1,Story,Minor,Done,Deferred,2015-09-28 23:32:44,2015-09-28 22:32:44,2015-11-14 16:01:27,2015-11-30 16:34:23,2.0,,0.0,0.0,67288.0,
302,XD-3530,1,Story,Minor,Done,Deferred,2015-09-28 23:32:28,2015-09-28 22:32:28,2015-11-14 16:01:27,2015-11-30 16:34:23,2.0,,0.0,0.0,67288.0,
303,XD-3529,1,Story,Minor,Done,Deferred,2015-09-28 23:32:07,2015-09-28 22:32:07,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,67289.0,
304,XD-3528,1,Story,Minor,Done,Deferred,2015-09-28 23:31:37,2015-09-28 22:31:37,2015-11-14 16:01:27,2015-11-30 16:34:23,2.0,,0.0,0.0,67289.0,
305,XD-3527,1,Story,Minor,Done,Deferred,2015-09-28 23:30:50,2015-09-28 22:30:50,2015-11-14 16:01:27,2015-11-30 16:34:22,2.0,,0.0,0.0,67290.0,
306,XD-3526,1,Story,Minor,Done,Deferred,2015-09-28 23:30:19,2015-09-28 22:30:19,2015-11-14 16:01:27,2015-11-30 16:34:23,2.0,,0.0,0.0,67291.0,
307,XD-3525,1,Story,Minor,Done,Deferred,2015-09-28 23:29:46,2015-09-28 22:29:46,2015-11-14 16:01:27,2015-11-30 16:34:23,2.0,,0.0,0.0,67291.0,
308,XD-3524,1,Story,Minor,Done,Deferred,2015-09-28 23:29:23,2015-09-28 22:29:23,2015-11-14 16:01:28,2015-11-30 16:34:22,2.0,,0.0,0.0,67292.0,
309,XD-3523,1,Story,Minor,Done,Deferred,2015-09-28 23:28:52,2015-09-28 22:28:52,2015-11-14 16:01:27,2015-11-30 16:34:22,2.0,,0.0,0.0,67292.0,
310,XD-3522,1,Story,Minor,Done,Invalid,2015-09-28 23:12:15,2015-09-28 22:12:15,2015-10-15 00:08:03,2015-10-19 18:06:31,8.0,,0.0,0.0,23095.0,
311,XD-3521,1,Story,Minor,Done,Invalid,2015-09-28 23:09:16,2015-09-28 22:09:16,2015-10-15 00:07:48,2015-10-19 18:06:24,8.0,,0.0,0.0,23098.0,
312,XD-3520,1,Story,Minor,To Do,,2015-09-28 23:07:16,2015-09-28 22:07:16,,2015-11-13 21:31:23,3.0,,0.0,0.0,0.0,
313,XD-3519,1,Story,Minor,Done,Deferred,2015-09-28 23:05:58,2015-09-28 22:05:58,2015-11-03 00:09:46,2015-11-03 00:09:52,8.0,,353.0,353.0,50523.0,82.0
314,XD-3518,1,Epic,Minor,To Do,,2015-09-28 23:01:52,2015-09-28 22:01:52,,2015-11-04 19:45:00,0.0,,0.0,0.0,0.0,
315,XD-3517,1,Story,Minor,Done,Deferred,2015-09-28 22:47:57,2015-09-28 21:47:57,2015-11-14 18:20:29,2015-11-14 18:20:32,2.0,,0.0,0.0,67472.0,
316,XD-3516,1,Story,Minor,Done,Deferred,2015-09-28 22:45:00,2015-09-28 21:45:00,2015-11-14 18:23:49,2015-11-14 18:23:52,2.0,,0.0,0.0,67478.0,
317,XD-3515,1,Story,Minor,To Do,,2015-09-28 21:26:24,2015-09-28 20:26:24,,2015-09-28 21:26:28,8.0,,0.0,0.0,0.0,
318,XD-3514,1,Story,Minor,To Do,,2015-09-28 21:25:39,2015-09-28 20:25:39,,2015-09-28 21:26:28,8.0,,0.0,0.0,0.0,
319,XD-3513,1,Story,Minor,To Do,,2015-09-28 21:21:14,2015-09-28 20:21:14,,2015-09-28 21:26:28,8.0,,0.0,0.0,0.0,
320,XD-3512,1,Story,Minor,Done,Deferred,2015-09-28 21:12:50,2015-09-28 20:12:50,2015-11-03 00:06:54,2015-11-03 00:16:08,8.0,,50353.0,50610.0,50634.0,112.0
321,XD-3511,1,Epic,Minor,To Do,,2015-09-28 20:59:25,2015-09-28 19:59:25,,2015-09-28 21:35:28,0.0,,0.0,0.0,0.0,
322,XD-3510,1,Bug,Minor,To Do,,2015-09-28 17:56:27,2015-09-28 16:56:27,,2015-09-28 17:56:56,1.0,,0.0,0.0,0.0,
323,XD-3509,1,Bug,Minor,Done,Cannot Reproduce,2015-09-28 16:29:34,2015-09-28 15:29:34,2015-10-05 16:18:30,2015-10-05 16:18:30,3.0,,8256.0,8256.0,10068.0,93.0
324,XD-3508,1,Bug,Minor,Done,Complete,2015-09-25 22:51:55,2015-09-25 21:51:55,2015-10-09 20:55:26,2015-10-09 20:55:26,3.0,,11140.0,14371.0,20043.0,82.0
325,XD-3507,1,Story,Minor,To Do,,2015-09-25 22:19:00,2015-09-25 21:19:00,,2015-09-25 22:20:36,5.0,,0.0,0.0,0.0,
326,XD-3506,1,Bug,Minor,Done,Complete,2015-09-25 17:55:49,2015-09-25 16:55:49,2015-09-29 15:32:22,2015-09-29 15:32:22,1.0,,284.0,5608.0,5616.0,93.0
327,XD-3505,1,Bug,Minor,Done,Complete,2015-09-25 17:37:34,2015-09-25 16:37:34,2015-09-30 12:02:34,2015-09-30 12:02:34,3.0,,2634.0,2648.0,6865.0,118.0
328,XD-3504,1,Story,Minor,Done,Invalid,2015-09-24 20:32:30,2015-09-24 19:32:30,2015-10-02 23:27:41,2015-10-02 23:27:49,5.0,,0.0,0.0,11695.0,
329,XD-3503,1,Story,Minor,Done,Complete,2015-09-24 14:40:46,2015-09-24 13:40:46,2015-10-02 16:56:31,2015-10-02 16:56:31,2.0,,1163.0,3997.0,11655.0,93.0
330,XD-3502,1,Story,Minor,Done,Complete,2015-09-22 14:16:14,2015-09-22 13:16:14,2015-09-22 22:34:49,2015-09-22 22:34:49,1.0,,0.0,491.0,498.0,84.0
331,XD-3501,1,Story,Minor,Done,Complete,2015-09-21 18:48:25,2015-09-21 17:48:25,2015-09-29 15:33:47,2015-09-29 15:33:58,2.0,,5651.0,6815.0,11325.0,93.0
332,XD-3500,1,Story,Minor,To Do,,2015-09-21 17:48:07,2015-09-21 16:48:07,,2015-11-29 19:24:12,3.0,,0.0,0.0,0.0,71.0
333,XD-3499,1,Story,Minor,To Do,,2015-09-21 17:47:20,2015-09-21 16:47:20,,2015-11-29 19:24:12,3.0,,0.0,0.0,0.0,
334,XD-3498,1,Story,Minor,In Progress,,2015-09-21 17:46:43,2015-09-21 16:46:43,,2015-11-29 19:24:12,5.0,,0.0,0.0,0.0,71.0
335,XD-3497,1,Story,Minor,To Do,,2015-09-21 17:45:58,2015-09-21 16:45:58,,2015-11-29 19:24:12,3.0,,0.0,0.0,0.0,
336,XD-3496,1,Story,Minor,To Do,,2015-09-21 17:44:49,2015-09-21 16:44:49,,2015-11-29 19:24:12,3.0,,0.0,0.0,0.0,
337,XD-3495,1,Epic,Minor,To Do,,2015-09-21 17:43:12,2015-09-21 16:43:12,,2015-10-06 15:42:48,0.0,,0.0,0.0,0.0,
338,XD-3494,1,Story,Minor,Done,Deferred,2015-09-21 17:26:59,2015-09-21 16:26:59,2015-11-01 23:41:45,2015-11-01 23:41:45,1.0,,0.0,0.0,59474.0,104.0
339,XD-3493,1,Story,Minor,Done,Complete,2015-09-21 16:59:53,2015-09-21 15:59:53,2015-09-28 18:27:31,2015-09-28 18:27:31,3.0,,1987.0,9105.0,10167.0,89.0
340,XD-3492,1,Story,Minor,Done,Complete,2015-09-21 16:57:46,2015-09-21 15:57:46,2015-09-29 23:06:04,2015-09-29 23:06:04,1.0,,0.0,1953.0,11888.0,89.0
341,XD-3491,1,Story,Minor,Done,Complete,2015-09-21 16:57:15,2015-09-21 15:57:15,2015-09-29 13:26:24,2015-09-29 13:26:24,3.0,,1739.0,8567.0,11309.0,84.0
342,XD-3589,1,Story,Major,Done,Complete,2015-10-05 18:40:46,2015-10-05 17:40:46,2015-10-21 15:45:14,2015-10-21 15:45:14,8.0,,11413.0,18537.0,22864.0,108.0
343,XD-3568,1,Bug,Major,Done,Complete,2015-10-02 04:02:26,2015-10-02 03:02:26,2015-10-05 20:48:49,2015-10-05 20:48:49,3.0,,147.0,4569.0,5326.0,84.0
344,XD-3490,1,Story,Minor,To Do,,2015-09-21 16:37:29,2015-09-21 15:37:29,,2015-09-21 16:37:29,5.0,,0.0,0.0,0.0,
345,XD-3489,1,Story,Minor,Done,Deferred,2015-09-21 16:01:49,2015-09-21 15:01:49,2015-11-14 18:06:44,2015-11-16 16:14:06,5.0,,56564.0,56564.0,77944.0,84.0
346,XD-3488,1,Story,Minor,Done,Complete,2015-09-21 15:55:33,2015-09-21 14:55:33,2015-09-30 12:03:03,2015-09-30 12:03:03,8.0,,0.0,11392.0,12727.0,94.0
347,XD-3487,1,Story,Minor,Done,Deferred,2015-09-21 14:36:48,2015-09-21 13:36:48,2015-11-01 23:41:45,2015-11-30 16:34:23,3.0,,0.0,0.0,59644.0,
348,XD-3486,1,Story,Minor,Done,Complete,2015-09-21 03:37:03,2015-09-21 02:37:03,2015-10-02 23:22:31,2015-10-02 23:22:31,8.0,,7602.0,10473.0,17025.0,104.0
349,XD-3485,1,Story,Minor,Done,Deferred,2015-09-21 03:04:24,2015-09-21 02:04:24,2015-11-14 16:01:28,2015-11-30 16:34:23,2.0,,0.0,0.0,78597.0,
350,XD-3484,1,Story,Minor,Done,Deferred,2015-09-21 03:03:59,2015-09-21 02:03:59,2015-11-14 16:01:28,2015-11-30 16:34:22,2.0,,0.0,0.0,78597.0,
351,XD-3483,1,Story,Minor,Done,Deferred,2015-09-21 03:02:34,2015-09-21 02:02:34,2015-11-14 16:01:27,2015-11-30 16:34:22,2.0,,0.0,0.0,78598.0,
352,XD-3482,1,Story,Minor,Done,Complete,2015-09-21 02:57:11,2015-09-21 01:57:11,2015-11-04 15:49:15,2015-11-04 15:49:15,5.0,,8738.0,62078.0,64192.0,94.0
353,XD-3481,1,Story,Minor,Done,Deferred,2015-09-21 02:52:45,2015-09-21 01:52:45,2015-11-01 23:41:45,2015-11-01 23:41:45,5.0,,0.0,0.0,60348.0,
354,XD-3480,1,Story,Minor,To Do,,2015-09-21 02:49:47,2015-09-21 01:49:47,,2015-11-29 19:24:12,5.0,,0.0,0.0,0.0,
355,XD-3479,1,Story,Minor,Done,Invalid,2015-09-21 02:04:55,2015-09-21 01:04:55,2015-09-30 19:47:09,2015-10-05 17:54:38,5.0,,0.0,0.0,14022.0,107.0
356,XD-3478,1,Story,Minor,Done,Invalid,2015-09-21 02:03:44,2015-09-21 01:03:44,2015-09-30 19:50:36,2015-10-05 17:54:33,5.0,,0.0,0.0,14026.0,
357,XD-3477,1,Epic,Minor,To Do,,2015-09-21 02:02:25,2015-09-21 01:02:25,,2015-11-16 19:16:45,0.0,,0.0,0.0,0.0,
358,XD-3476,1,Improvement,Minor,To Do,,2015-09-19 03:56:45,2015-09-19 02:56:45,,2015-09-22 03:20:08,1.0,,0.0,0.0,0.0,
359,XD-3475,1,Bug,Minor,To Do,,2015-09-19 03:32:20,2015-09-19 02:32:20,,2015-09-22 03:20:58,1.0,,0.0,0.0,0.0,
360,XD-3474,1,Bug,Minor,To Do,,2015-09-19 03:28:53,2015-09-19 02:28:53,,2016-04-05 12:01:27,1.0,,0.0,0.0,0.0,
361,XD-3473,1,Bug,Major,To Do,,2015-09-15 09:49:29,2015-09-15 08:49:29,,2018-10-18 23:05:22,1.0,,0.0,0.0,0.0,
362,XD-3472,1,Story,Minor,To Do,,2015-09-14 16:37:57,2015-09-14 15:37:57,,2015-09-18 08:30:46,3.0,,0.0,0.0,0.0,
363,XD-3471,1,Story,Minor,Done,Won't Fix,2015-09-14 13:10:00,2015-09-14 12:10:00,2015-09-30 15:55:07,2015-09-30 15:55:07,2.0,,1420.0,12962.0,23205.0,118.0
