ID,Issue_Key,Project_ID,Type,Priority,Status,Resolution,Creation_Date,Estimation_Date,Resolution_Date,Last_Updated,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Assignee_ID
402742,TIMOB-27988,12,Improvement,Medium,Open,,2020-06-25 22:51:39,,,2020-06-25 22:55:14,,,0.0,0.0,0.0,166019.0
402743,TIMOB-27987,12,New Feature,High,Closed,Fixed,2020-06-25 19:11:14,2020-06-25 19:11:14,2020-09-08 15:54:36,2020-09-08 15:54:36,5.0,,9990.0,62850.0,107803.0,166014.0
402744,TIMOB-27986,12,New Feature,Critical,Closed,Fixed,2020-06-25 19:02:12,2020-06-25 19:02:12,2020-09-21 19:46:13,2020-09-22 23:13:49,8.0,,21.0,7234.0,126764.0,166011.0
402745,TIMOB-27985,12,Story,High,Closed,Fixed,2020-06-25 17:46:11,2020-06-25 17:46:11,2020-09-11 20:37:57,2020-09-11 20:37:57,5.0,,291.0,34209.0,112491.0,166014.0
402746,TIMOB-27984,12,New Feature,High,Closed,Fixed,2020-06-24 19:46:06,,2020-09-16 18:58:19,2020-09-16 18:58:19,,,37429.0,58359.0,120912.0,166014.0
402747,TIMOB-27983,12,Improvement,None,Open,,2020-06-25 17:25:03,,,2020-06-25 22:03:18,,,0.0,0.0,0.0,166019.0
402748,TIMOB-27979,12,Bug,Critical,Open,,2020-06-24 07:22:50,,,2020-06-24 07:22:50,,,0.0,0.0,0.0,
402749,TIMOB-27978,12,New Feature,Low,Open,,2020-06-24 00:46:18,,,2020-06-25 22:56:03,,,0.0,0.0,0.0,166019.0
402750,TIMOB-27977,12,New Feature,Medium,Closed,Fixed,2020-05-20 10:50:09,2020-05-20 10:50:09,2020-08-06 14:33:02,2020-08-06 14:33:02,5.0,,260.0,11225.0,112542.0,166019.0
402751,TIMOB-27976,12,New Feature,High,Closed,Fixed,2020-06-23 18:36:24,2020-06-23 18:36:24,2020-09-16 19:34:40,2020-09-16 19:34:40,8.0,,7273.0,87685.0,122458.0,166014.0
402752,TIMOB-27975,12,Improvement,None,Closed,Duplicate,2020-06-23 00:50:12,2020-06-23 00:50:12,2020-06-30 00:21:57,2020-06-30 00:21:57,1.0,,0.0,0.0,10051.0,166014.0
402753,TIMOB-27974,12,Improvement,High,Closed,Fixed,2020-06-22 20:49:32,,2020-06-29 20:54:50,2020-08-11 12:46:26,,,0.0,8408.0,10085.0,166014.0
402754,TIMOB-27973,12,Improvement,None,Open,,2020-06-22 15:15:10,,,2020-06-25 09:51:42,,,0.0,0.0,0.0,
402755,TIMOB-27970,12,Improvement,High,Closed,Fixed,2020-06-18 20:46:42,2020-06-18 20:46:42,2020-09-28 17:23:58,2020-09-28 17:23:58,13.0,,57767.0,137877.0,146677.0,166018.0
402756,TIMOB-27964,12,Epic,High,Resolved,Fixed,2020-06-17 17:45:42,2020-06-17 17:45:42,2020-09-22 18:28:10,2020-10-23 02:32:45,0.0,,38652.0,38652.0,139722.0,166014.0
402757,TIMOB-27963,12,Bug,Medium,Closed,Fixed,2020-06-16 23:08:49,2020-06-16 23:08:49,2020-07-15 21:46:02,2020-07-15 21:46:02,3.0,,2.0,18482.0,41677.0,166018.0
402758,TIMOB-27958,12,Bug,Critical,Closed,Fixed,2020-06-08 17:50:06,,2020-08-06 10:53:48,2020-08-06 10:53:48,,,0.0,27116.0,84543.0,166014.0
402759,TIMOB-27950,12,Bug,High,Closed,Fixed,2020-06-08 19:14:03,2020-06-08 19:14:03,2020-07-29 20:12:23,2020-07-29 20:12:23,3.0,,65.0,1385.0,73498.0,166019.0
402760,TIMOB-27948,12,Story,None,Resolved,,2020-06-08 17:19:43,,,2020-10-09 16:36:05,,,119405.0,120358.0,0.0,166019.0
402761,TIMOB-27947,12,Story,None,Open,,2020-06-08 17:15:54,,,2020-06-09 00:47:14,,,0.0,0.0,0.0,166018.0
402762,TIMOB-27946,12,Improvement,High,Closed,Fixed,2020-06-08 17:08:25,2020-06-08 17:08:25,2020-08-06 12:19:12,2020-08-26 08:08:45,5.0,,3336.0,41622.0,84670.0,166018.0
402763,TIMOB-27941,12,Bug,High,Open,,2020-06-05 10:42:02,,,2020-06-05 10:50:00,,,0.0,0.0,0.0,
402764,TIMOB-27939,12,Improvement,High,Closed,Fixed,2020-06-04 23:05:57,2020-06-04 23:05:57,2020-06-09 15:27:17,2020-06-09 15:27:17,3.0,,39.0,6548.0,6741.0,166019.0
402765,TIMOB-27938,12,Improvement,Medium,Closed,Fixed,2020-06-04 22:52:27,2020-06-04 22:52:27,2020-08-07 09:26:32,2020-08-07 09:26:32,3.0,,89.0,13833.0,91354.0,166019.0
402766,TIMOB-27935,12,Bug,None,Reopened,,2020-06-04 13:23:58,2020-06-04 13:23:58,,2020-09-28 23:21:48,3.0,,0.0,7516.0,0.0,166014.0
402767,TIMOB-27934,12,Improvement,Low,Resolved,Fixed,2020-06-03 22:00:23,2020-06-03 22:00:23,2020-10-13 04:55:13,2020-10-23 02:35:57,1.0,,1.0,187338.0,189054.0,166019.0
402768,TIMOB-27933,12,Improvement,None,Closed,Fixed,2020-06-03 19:05:35,2020-06-03 19:05:35,2020-06-27 21:55:20,2020-06-27 21:55:25,2.0,,4.0,25844.0,34729.0,166018.0
402769,TIMOB-27930,12,Bug,High,Closed,Fixed,2020-06-03 13:31:16,2020-06-03 13:31:16,2020-08-11 12:47:30,2020-08-11 12:47:30,5.0,,3.0,46172.0,99316.0,166009.0
402770,TIMOB-27929,12,Bug,Critical,Open,,2020-06-03 09:46:33,,,2020-07-17 22:00:43,,,0.0,0.0,0.0,166007.0
402771,TIMOB-27927,12,Bug,Low,Closed,Fixed,2020-06-02 20:40:05,2020-06-02 20:40:05,2020-07-28 20:43:09,2020-07-28 20:43:09,3.0,,9.0,51585.0,80643.0,166019.0
402772,TIMOB-27926,12,Improvement,None,Open,,2020-06-02 15:56:00,,,2020-06-02 15:56:00,,,0.0,0.0,0.0,
402773,TIMOB-27923,12,Bug,None,Open,,2020-06-02 14:28:48,,,2020-06-04 14:06:16,,,0.0,0.0,0.0,
402774,TIMOB-27915,12,Bug,Critical,Closed,Fixed,2020-05-29 16:40:59,,2020-10-06 18:26:17,2020-10-06 18:26:17,,,3752.0,3757.0,187305.0,166019.0
402775,TIMOB-27913,12,Bug,None,Open,,2020-05-29 12:29:23,,,2020-06-01 11:26:09,,,0.0,0.0,0.0,
402776,TIMOB-27912,12,Bug,High,Closed,Fixed,2020-05-29 11:46:38,2020-05-29 11:46:38,2020-05-29 19:28:30,2020-06-08 15:39:51,2.0,,1.0,451.0,461.0,166007.0
402777,TIMOB-27911,12,Bug,High,Closed,Fixed,2020-05-28 16:53:19,,2020-06-09 14:58:25,2020-06-09 14:58:25,,,0.0,9135.0,17165.0,166018.0
402778,TIMOB-27908,12,Improvement,High,Open,,2020-05-27 16:10:53,,,2020-06-11 21:31:47,,,0.0,0.0,0.0,166050.0
402779,TIMOB-27907,12,New Feature,None,Closed,Fixed,2020-05-27 11:12:43,,2020-08-25 00:37:42,2020-08-25 00:37:42,,,582.0,114003.0,128964.0,166011.0
402780,TIMOB-27906,12,Improvement,None,Closed,Fixed,2020-05-24 12:03:02,,2020-08-11 13:02:40,2020-08-11 13:02:40,,,56.0,20623.0,113819.0,166007.0
402781,TIMOB-27904,12,Bug,Medium,Closed,Fixed,2020-05-21 20:24:46,2020-05-21 20:24:46,2020-06-08 14:05:41,2020-06-08 14:05:41,3.0,,0.0,18248.0,25540.0,166019.0
402782,TIMOB-27903,12,Bug,None,Closed,Fixed,2020-05-20 11:01:06,,2020-06-08 14:57:44,2020-06-08 14:57:44,,,8.0,765.0,27596.0,166007.0
402783,TIMOB-27899,12,Bug,None,Open,,2020-05-18 12:36:43,,,2020-07-17 22:01:39,,,4120.0,4120.0,0.0,166007.0
402784,TIMOB-27898,12,Bug,Critical,Closed,Fixed,2020-05-18 09:15:44,,2020-06-08 13:58:47,2020-09-01 08:27:25,,,174.0,13065.0,30523.0,166011.0
402785,TIMOB-27897,12,Bug,Critical,Closed,Fixed,2020-05-16 01:35:12,,2020-05-21 12:32:15,2020-07-27 13:11:27,,,2.0,3862.0,7857.0,166014.0
402786,TIMOB-27896,12,New Feature,Low,In Progress,,2020-05-16 00:09:37,2020-05-16 00:09:37,,2020-10-23 02:32:45,13.0,,0.0,0.0,0.0,166019.0
402787,TIMOB-27895,12,Improvement,High,Closed,Fixed,2020-05-10 07:48:27,2020-05-10 07:48:27,2020-07-07 16:52:17,2020-07-25 16:17:33,13.0,,0.0,50211.0,84063.0,166009.0
402788,TIMOB-27894,12,Bug,Critical,Closed,Fixed,2020-05-08 19:33:30,,2020-05-19 15:15:37,2020-05-19 15:15:37,,,13.0,6427.0,15582.0,166014.0
402789,TIMOB-27893,12,Bug,None,Open,,2020-05-08 19:10:35,,,2020-06-22 19:59:20,,,0.0,0.0,0.0,
402790,TIMOB-27892,12,Improvement,Medium,Closed,Fixed,2020-05-08 18:57:40,2020-05-08 18:57:40,2020-07-19 14:16:20,2020-07-30 13:04:40,8.0,,562.0,103391.0,103398.0,166019.0
402791,TIMOB-27891,12,New Feature,Medium,Closed,Fixed,2020-05-08 18:41:55,2020-05-08 18:41:55,2020-07-19 14:16:40,2020-07-27 13:43:30,5.0,,562.0,103391.0,103414.0,166019.0
402792,TIMOB-27890,12,New Feature,Medium,Closed,Fixed,2020-05-08 18:35:37,2020-05-08 18:35:37,2020-07-19 14:16:34,2020-07-30 13:04:49,8.0,,562.0,103391.0,103420.0,166019.0
402793,TIMOB-27889,12,Improvement,High,Closed,Fixed,2020-05-08 17:36:29,,2020-08-11 11:08:25,2020-08-11 11:08:25,,,11428.0,68433.0,136411.0,166018.0
402794,TIMOB-27888,12,Bug,None,In Review,,2020-05-07 15:53:01,,,2020-10-23 02:32:45,,,232978.0,0.0,0.0,166009.0
402795,TIMOB-27887,12,New Feature,None,Resolved,,2020-05-07 15:43:56,2020-05-07 15:43:56,,2020-09-28 15:32:07,8.0,,7275.0,178058.0,0.0,166018.0
402796,TIMOB-27886,12,Bug,None,Open,,2020-05-07 11:55:45,,,2020-05-07 11:57:44,,,0.0,0.0,0.0,
402797,TIMOB-27885,12,Bug,None,Open,,2020-05-07 11:31:56,,,2020-05-07 11:31:56,,,0.0,0.0,0.0,
402798,TIMOB-27884,12,Bug,Critical,Open,,2020-05-07 09:48:19,,,2020-05-07 11:15:15,,,0.0,0.0,0.0,
402799,TIMOB-27883,12,Bug,Critical,Closed,Invalid,2020-05-05 08:47:06,,2020-05-08 16:18:40,2020-05-08 16:18:40,,,0.0,0.0,4771.0,
402800,TIMOB-27882,12,Bug,Medium,Closed,Fixed,2020-05-06 15:01:33,2020-05-06 15:01:33,2020-08-14 18:03:13,2020-08-14 18:03:13,5.0,,407.0,6488.0,144181.0,166019.0
402801,TIMOB-27881,12,Bug,High,Closed,Fixed,2020-05-05 18:15:58,2020-05-05 18:15:58,2020-05-14 14:33:28,2020-05-14 14:33:28,3.0,,2.0,8576.0,12737.0,166018.0
402802,TIMOB-27880,12,New Feature,Medium,Open,,2020-05-03 13:25:33,,,2020-07-17 20:19:06,,,0.0,0.0,0.0,166019.0
402803,TIMOB-27879,12,New Feature,Medium,Closed,Fixed,2020-05-03 13:35:42,2020-05-03 13:35:42,2020-08-07 10:39:23,2020-08-07 10:39:23,5.0,,0.0,18420.0,138063.0,166019.0
402804,TIMOB-27878,12,Improvement,None,Open,,2020-05-04 13:44:19,,,2020-05-04 13:44:19,,,0.0,0.0,0.0,
402805,TIMOB-27877,12,Improvement,None,Open,,2020-05-04 10:17:12,,,2020-05-04 15:56:17,,,0.0,0.0,0.0,
402806,TIMOB-27876,12,Bug,Medium,Open,,2020-05-03 16:52:25,,,2020-05-03 16:52:25,,,0.0,0.0,0.0,
402807,TIMOB-27875,12,Bug,High,Open,,2019-11-20 12:08:57,,,2020-09-01 07:51:46,,,0.0,0.0,0.0,166011.0
402808,TIMOB-27874,12,New Feature,Medium,Closed,Fixed,2020-04-30 05:33:30,2020-04-30 05:33:30,2020-08-07 10:46:11,2020-08-07 10:46:11,5.0,,0.0,100552.0,142872.0,166019.0
402809,TIMOB-27873,12,Improvement,Low,Resolved,,2020-04-29 21:33:26,2020-04-29 21:33:26,,2020-09-28 15:31:59,5.0,,21.0,46823.0,0.0,166019.0
402810,TIMOB-27872,12,Bug,Medium,Closed,Fixed,2020-04-29 16:21:18,2020-04-29 16:21:18,2020-08-11 13:13:50,2020-08-11 13:13:50,5.0,,251.0,28266.0,149572.0,166019.0
402811,TIMOB-27871,12,Improvement,Low,Closed,Fixed,2020-04-28 01:19:28,2020-04-28 01:19:28,2020-08-11 14:52:12,2020-08-11 14:52:12,8.0,,0.0,111886.0,152012.0,166019.0
402812,TIMOB-27870,12,Improvement,Medium,Closed,Fixed,2020-04-28 01:09:44,2020-04-28 01:09:44,2020-08-11 14:53:23,2020-08-11 14:53:23,7.0,,90.0,111976.0,152023.0,166019.0
402813,TIMOB-27869,12,Improvement,Low,Closed,Fixed,2020-04-28 00:47:46,2020-04-28 00:47:46,2020-08-11 14:53:52,2020-08-11 14:53:52,7.0,,112.0,111999.0,152046.0,166019.0
402814,TIMOB-27868,12,Bug,Critical,Closed,Fixed,2020-04-23 09:35:32,2020-04-23 09:35:32,2020-05-05 14:03:51,2020-05-05 14:03:51,3.0,,1497.0,8176.0,17548.0,166014.0
402815,TIMOB-27867,12,Bug,,Open,,2020-04-09 19:27:18,,,2020-06-02 13:47:43,,,0.0,0.0,0.0,166024.0
402816,TIMOB-27866,12,Bug,None,In Review,,2020-04-27 17:16:28,,,2020-10-19 13:04:31,,,4.0,0.0,0.0,166007.0
402817,TIMOB-27865,12,Improvement,None,Open,,2020-04-24 20:51:52,,,2020-10-17 14:54:46,,,0.0,0.0,0.0,
402818,TIMOB-27864,12,New Feature,Medium,Open,,2020-04-24 18:20:56,,,2020-10-08 01:51:45,,,0.0,0.0,0.0,166014.0
402819,TIMOB-27863,12,Bug,None,Open,,2020-04-23 14:02:51,,,2020-04-27 15:59:32,,,0.0,0.0,0.0,166018.0
402820,TIMOB-27862,12,Improvement,Low,Closed,Fixed,2020-04-22 00:29:23,2020-04-22 00:29:23,2020-07-29 21:07:46,2020-07-29 21:07:46,5.0,,18.0,20170.0,142358.0,166019.0
402821,TIMOB-27861,12,Bug,Medium,Closed,Fixed,2020-04-21 23:59:20,,2020-05-06 11:54:24,2020-05-06 11:54:24,,,0.0,18439.0,20875.0,166014.0
402822,TIMOB-27860,12,New Feature,None,Closed,Fixed,2020-04-21 17:39:00,,2020-08-25 00:36:04,2020-08-25 00:36:04,,,508.0,153236.0,180417.0,166011.0
402823,TIMOB-27859,12,Improvement,Medium,Resolved,,2020-04-21 17:29:12,2020-04-21 17:29:12,,2020-10-08 15:41:17,7.0,,0.0,69960.0,0.0,166019.0
402824,TIMOB-27858,12,Story,None,Closed,Fixed,2020-04-21 17:11:09,,2020-08-25 00:36:54,2020-08-25 00:36:54,,,23157.0,152729.0,180445.0,166011.0
402825,TIMOB-27857,12,New Feature,None,Closed,Fixed,2020-04-21 16:59:08,,2020-08-25 00:35:26,2020-08-25 00:35:26,,,1095.0,154334.0,180456.0,166011.0
402826,TIMOB-27856,12,Story,None,Closed,Fixed,2020-04-21 16:04:25,,2020-08-25 00:38:32,2020-08-25 00:38:32,,,21607.0,42195.0,180514.0,166011.0
402827,TIMOB-27855,12,Improvement,Medium,Closed,Fixed,2020-04-19 13:27:01,2020-04-19 13:27:01,2020-08-11 14:56:22,2020-08-11 14:56:22,5.0,,0.0,10994.0,164249.0,166019.0
402828,TIMOB-27854,12,Bug,None,Open,,2020-04-19 20:15:06,,,2020-04-21 04:05:37,,,0.0,0.0,0.0,
402829,TIMOB-27853,12,New Feature,Medium,Closed,Fixed,2020-04-17 21:49:54,,2020-07-30 19:30:57,2020-07-30 19:30:57,,,0.0,2777.0,149621.0,166014.0
402830,TIMOB-27852,12,Bug,Critical,Closed,Fixed,2020-04-17 16:35:22,2020-04-17 16:35:22,2020-05-06 13:03:22,2020-05-06 13:03:22,3.0,,351.0,18784.0,27148.0,166019.0
402831,TIMOB-27851,12,Bug,Critical,Closed,Fixed,2020-04-16 11:40:50,,2020-05-05 21:09:59,2020-05-05 21:09:59,,,117.0,10593.0,27929.0,166014.0
402832,TIMOB-27850,12,Bug,Critical,Closed,Fixed,2020-04-16 01:04:57,2020-04-16 01:04:57,2020-05-04 23:52:00,2020-05-04 23:52:00,5.0,,61.0,19469.0,27287.0,166019.0
402833,TIMOB-27849,12,Bug,High,Closed,Fixed,2020-04-15 18:27:19,2020-04-15 18:27:19,2020-04-23 15:20:36,2020-04-23 15:20:36,3.0,,92.0,7696.0,11333.0,166009.0
402834,TIMOB-27848,12,Bug,Low,Open,,2020-04-14 02:27:55,,,2020-04-17 18:19:22,,,0.0,0.0,0.0,166019.0
402835,TIMOB-27847,12,Improvement,Medium,Reopened,,2020-04-13 21:56:43,2020-04-13 21:56:43,,2020-10-09 21:31:42,3.0,,117.0,80218.0,0.0,166018.0
402836,TIMOB-27846,12,Bug,Critical,Closed,Fixed,2020-03-10 17:37:42,2020-03-10 17:37:42,2020-07-20 14:12:30,2020-08-07 13:29:08,5.0,,19.0,19.0,189874.0,166009.0
402837,TIMOB-27845,12,Story,None,Open,,2020-04-13 19:00:34,,,2020-04-23 14:47:37,,,0.0,0.0,0.0,
402838,TIMOB-27844,12,Story,None,Open,,2020-04-13 18:58:33,,,2020-04-14 18:52:34,,,0.0,0.0,0.0,
402839,TIMOB-27842,12,Story,None,Open,,2020-04-13 17:27:40,,,2020-04-14 18:52:07,,,0.0,0.0,0.0,166011.0
402840,TIMOB-27841,12,Story,Low,Closed,Done,2020-04-13 14:48:15,2020-04-13 14:48:15,2020-04-14 19:47:29,2020-04-17 15:53:59,3.0,,0.0,0.0,1739.0,166009.0
402841,TIMOB-27840,12,Improvement,Low,Open,,2020-04-11 00:56:19,,,2020-04-11 01:00:15,,,0.0,0.0,0.0,166019.0
402842,TIMOB-27839,12,Bug,Critical,Closed,Fixed,2020-04-09 19:16:40,,2020-05-07 11:57:13,2020-05-07 11:57:44,,,0.0,27241.0,39880.0,166014.0
402843,TIMOB-27838,12,New Feature,Critical,In Review,,2020-04-08 15:20:57,2020-04-08 15:20:57,,2020-10-23 02:32:45,5.0,,15.0,0.0,0.0,166018.0
402844,TIMOB-27837,12,Bug,High,Closed,Fixed,2020-04-08 00:51:37,2020-04-08 00:51:37,2020-04-10 19:42:49,2020-06-16 14:30:09,5.0,,42.0,2205.0,4011.0,166019.0
402845,TIMOB-27836,12,Bug,None,Open,,2020-04-07 14:09:02,,,2020-04-07 14:09:02,,,0.0,0.0,0.0,166007.0
402846,TIMOB-27835,12,Bug,High,Closed,Not Our Bug,2020-04-07 12:37:06,2020-04-07 12:37:06,2020-04-08 16:01:47,2020-04-08 16:01:51,0.0,,0.0,0.0,1644.0,
402847,TIMOB-27834,12,Bug,Critical,Closed,Fixed,2020-03-27 08:49:25,2020-03-27 08:49:25,2020-08-10 19:38:07,2020-08-10 19:38:07,3.0,,0.0,29889.0,196488.0,166018.0
402848,TIMOB-27833,12,Bug,,Open,,2020-04-04 12:26:28,,,2020-04-07 01:14:38,,,0.0,0.0,0.0,166024.0
402849,TIMOB-27832,12,Bug,Critical,Closed,Fixed,2020-04-06 08:40:23,,2020-08-11 14:57:07,2020-08-11 14:57:07,,,63.0,76681.0,183256.0,166011.0
402850,TIMOB-27831,12,Bug,Medium,Closed,Fixed,2020-04-02 21:47:20,2020-04-02 21:47:20,2020-06-09 14:58:20,2020-06-09 14:58:20,3.0,,0.0,96066.0,97511.0,166018.0
402851,TIMOB-27830,12,Bug,Medium,Closed,Fixed,2020-04-02 21:25:08,2020-04-02 21:25:08,2020-06-09 14:58:33,2020-10-15 17:24:31,3.0,,19.0,96088.0,97533.0,166018.0
402852,TIMOB-27828,12,Bug,None,Closed,Done,2020-03-29 10:52:35,,2020-04-20 09:00:25,2020-04-20 09:00:25,,,0.0,0.0,31567.0,166012.0
402853,TIMOB-27827,12,Bug,Critical,Closed,Fixed,2020-03-28 10:05:38,,2020-04-09 19:08:43,2020-04-09 19:08:43,,,141.0,13826.0,17823.0,166011.0
402854,TIMOB-27826,12,Bug,None,Open,,2020-03-27 16:35:47,,,2020-03-27 16:40:22,,,0.0,0.0,0.0,
402855,TIMOB-27825,12,Bug,High,Closed,Fixed,2020-03-25 21:10:31,2020-03-25 21:10:31,2020-04-15 00:32:12,2020-04-15 00:32:15,5.0,,0.0,28996.0,29001.0,166018.0
402856,TIMOB-27824,12,Bug,Critical,Closed,Fixed,2020-03-25 16:51:48,,2020-04-15 20:53:25,2020-04-15 20:53:25,,,0.0,18452.0,30481.0,166011.0
402857,TIMOB-27823,12,Bug,High,Closed,Fixed,2020-03-25 17:31:19,2020-03-25 17:31:19,2020-04-09 12:16:08,2020-04-09 12:16:08,5.0,,4.0,21284.0,21284.0,166009.0
402858,TIMOB-27822,12,Bug,Critical,Closed,Fixed,2020-03-18 04:27:47,2020-03-18 04:27:47,2020-04-16 01:39:56,2020-06-11 07:39:48,5.0,,1644.0,10388.0,41592.0,166014.0
402859,TIMOB-27821,12,Bug,Critical,Closed,Fixed,2020-03-18 10:15:21,2020-03-18 10:15:21,2020-08-11 15:01:31,2020-08-11 15:01:31,5.0,,1176.0,25390.0,210526.0,166014.0
402860,TIMOB-27820,12,Bug,None,Closed,Fixed,2020-03-24 17:28:45,,2020-04-10 21:12:53,2020-06-10 13:03:56,,,0.0,21023.0,24704.0,166014.0
402861,TIMOB-27819,12,Bug,None,Open,,2020-03-24 17:18:20,,,2020-09-29 00:54:28,,,0.0,0.0,0.0,166014.0
402862,TIMOB-27818,12,Story,None,Open,,2020-03-23 13:47:28,,,2020-03-23 13:47:28,,,0.0,0.0,0.0,
402863,TIMOB-27817,12,Story,None,Open,,2020-03-23 13:45:58,,,2020-03-23 13:45:58,,,0.0,0.0,0.0,
402864,TIMOB-27816,12,Story,None,Open,,2020-03-23 13:43:20,,,2020-03-23 13:43:20,,,0.0,0.0,0.0,
402865,TIMOB-27815,12,Story,None,Open,,2020-03-23 13:41:12,,,2020-03-23 13:44:16,,,0.0,0.0,0.0,
402866,TIMOB-27814,12,Story,None,Open,,2020-03-23 13:38:46,2020-03-23 13:38:46,,2020-03-23 14:11:34,21.0,,0.0,0.0,0.0,
402867,TIMOB-27813,12,Story,None,Closed,Done,2020-03-23 13:35:22,2020-03-23 13:35:22,2020-10-01 19:14:24,2020-10-01 19:14:30,13.0,,276818.0,276818.0,276819.0,166009.0
402868,TIMOB-27812,12,Improvement,High,Closed,Fixed,2020-03-20 13:34:51,2020-03-20 13:34:51,2020-10-02 14:37:36,2020-10-02 14:37:36,5.0,,3553.0,7495.0,282302.0,166011.0
402869,TIMOB-27811,12,Improvement,None,Open,,2020-03-19 18:38:55,,,2020-03-19 19:01:13,,,0.0,0.0,0.0,166044.0
402870,TIMOB-27808,12,Bug,None,Closed,Fixed,2020-03-13 17:32:46,2020-03-13 17:32:46,2020-07-27 15:32:54,2020-07-27 15:32:54,3.0,,21.0,14291.0,195720.0,166011.0
402871,TIMOB-27807,12,Bug,Medium,Open,,2020-03-12 01:49:55,2020-03-12 01:49:55,,2020-06-16 19:22:01,5.0,,0.0,0.0,0.0,166019.0
402872,TIMOB-27805,12,Bug,Critical,Closed,Not Our Bug,2019-12-06 22:24:19,2019-12-06 22:24:19,2020-03-16 18:43:17,2020-03-16 18:43:22,3.0,,0.0,0.0,145218.0,166014.0
402873,TIMOB-27804,12,Bug,Critical,Closed,Duplicate,2020-02-18 08:24:56,,2020-03-16 11:33:54,2020-04-09 09:43:45,,,0.0,0.0,39068.0,166007.0
402874,TIMOB-27802,12,New Feature,None,Open,,2020-03-11 15:03:13,,,2020-06-07 03:59:48,,,0.0,0.0,0.0,
402875,TIMOB-27801,12,Improvement,Low,Reopened,,2020-03-10 23:50:31,2020-03-10 23:50:31,,2020-04-10 18:14:37,3.0,,95.0,12612.0,0.0,166019.0
402876,TIMOB-27800,12,New Feature,None,Closed,Fixed,2020-03-10 22:18:23,,2020-08-25 00:38:53,2020-08-25 00:38:53,,,139066.0,224652.0,240620.0,166011.0
402877,TIMOB-27799,12,Bug,None,Closed,Fixed,2020-03-10 19:50:04,,2020-04-15 10:54:44,2020-06-18 11:36:56,,,183.0,47333.0,51304.0,166014.0
402878,TIMOB-27798,12,Improvement,Medium,Closed,Fixed,2020-03-10 18:42:35,2020-03-10 18:42:35,2020-05-05 23:25:09,2020-05-05 23:25:09,3.0,,204.0,42555.0,80922.0,166019.0
402879,TIMOB-27797,12,Bug,None,Closed,Fixed,2020-03-10 15:35:20,2020-03-10 15:35:20,2020-07-30 19:35:30,2020-07-30 19:35:30,5.0,,5.0,46926.0,204720.0,166018.0
402880,TIMOB-27796,12,Bug,None,In Review,,2020-03-10 14:07:28,2020-03-10 14:07:28,,2020-10-23 02:32:45,3.0,,1981.0,0.0,0.0,166018.0
402881,TIMOB-27795,12,Bug,Critical,Closed,Fixed,2020-03-09 16:36:04,,2020-06-09 13:43:58,2020-09-15 07:26:03,,,7.0,108855.0,132307.0,166018.0
402882,TIMOB-27794,12,Improvement,High,Closed,Fixed,2020-03-07 02:55:52,2020-03-07 02:55:52,2020-03-09 17:55:42,2020-03-11 02:00:49,5.0,,43.0,3779.0,3779.0,166019.0
402883,TIMOB-27793,12,New Feature,None,Closed,Duplicate,2020-03-06 16:32:11,,2020-03-06 20:00:31,2020-03-06 20:34:50,,,0.0,0.0,208.0,
402884,TIMOB-27792,12,Improvement,Low,Closed,Fixed,2020-03-06 07:03:00,2020-03-06 07:03:00,2020-05-26 15:29:28,2020-07-27 13:13:06,5.0,,38.0,7353.0,117146.0,166007.0
402885,TIMOB-27791,12,Story,None,Closed,Fixed,2020-03-05 21:48:27,,2020-09-16 13:03:45,2020-09-16 13:03:45,,,0.0,16853.0,280275.0,166009.0
402886,TIMOB-27790,12,Epic,None,Open,,2020-03-05 18:44:00,,,2020-03-23 13:47:28,,,0.0,0.0,0.0,166009.0
402887,TIMOB-27788,12,Bug,None,Closed,Invalid,2020-03-03 10:01:33,2020-03-03 10:01:33,2020-03-03 12:00:23,2020-03-13 21:07:07,1.0,,0.0,0.0,118.0,166032.0
402888,TIMOB-27785,12,Bug,None,Closed,Fixed,2020-03-02 14:48:42,2020-03-02 14:48:42,2020-04-01 13:26:55,2020-04-01 13:26:55,3.0,,28.0,22765.0,43118.0,166011.0
402889,TIMOB-27784,12,Bug,Low,Closed,Fixed,2020-02-29 03:14:06,2020-02-29 03:14:06,2020-04-02 13:13:22,2020-04-02 13:13:22,1.0,,19.0,35067.0,48119.0,166019.0
402890,TIMOB-27783,12,Bug,Critical,Open,,2020-02-28 20:10:44,,,2020-05-27 15:42:32,,,0.0,0.0,0.0,
402891,TIMOB-27782,12,Bug,Low,Closed,Fixed,2020-02-28 16:41:38,2020-02-28 16:41:38,2020-04-01 19:09:26,2020-06-22 17:07:57,3.0,,299.0,299.0,47667.0,166009.0
402892,TIMOB-27781,12,Bug,Critical,Closed,Fixed,2020-02-26 19:38:11,2020-02-26 19:38:11,2020-04-10 22:26:29,2020-04-16 01:20:25,5.0,,327.0,34070.0,63528.0,166019.0
402893,TIMOB-27780,12,Bug,Critical,Closed,Fixed,2020-02-26 04:28:28,2020-02-26 04:28:28,2020-04-10 22:27:18,2020-04-10 22:27:18,3.0,,67.0,33855.0,64438.0,166019.0
402894,TIMOB-27779,12,Bug,High,Closed,Fixed,2019-12-10 06:32:33,2019-12-10 06:32:33,2020-08-11 15:04:56,2020-08-11 15:04:56,5.0,,95702.0,310879.0,353312.0,166069.0
