project_id,snapshot_date,project_age_days,total_tasks,completed_tasks,pending_tasks,completion_percentage,transition_count,reassignment_count,reopen_count,updated_by_count,assignee_count,critical_task_count,high_priority_task_count,bug_count,story_count,future_completed_30d,future_delayed_30d,future_delayed_rate,dynamic_risk_level
10000,2011-09-04 08:07:54+00:00,1470.0,4604,1704.0,2900.0,37.011294526498695,12681,8292,1315,25635,6397,374,2567,301,0,89.0,23.0,0.25842696629213485,High
10000,2011-09-11 08:07:54+00:00,1477.0,4675,1724.0,2951.0,36.87700534759358,12857,8380,1338,25939,6455,375,2626,304,0,84.0,17.0,0.20238095238095238,High
10000,2011-09-18 08:07:54+00:00,1484.0,4746,1747.0,2999.0,36.80994521702486,13073,8522,1350,26272,6537,379,2678,307,0,92.0,17.0,0.18478260869565216,High
10000,2011-09-25 08:07:54+00:00,1491.0,4788,1771.0,3017.0,36.98830409356725,13254,8596,1381,26488,6588,383,2706,308,0,88.0,24.0,0.2727272727272727,High
10000,2011-10-02 08:07:54+00:00,1498.0,4891,1789.0,3102.0,36.57738703741566,13476,8678,1393,26892,6681,387,2767,322,0,98.0,34.0,0.3469387755102041,Critical
10000,2011-10-09 08:07:54+00:00,1505.0,5000,1804.0,3196.0,36.08,13786,8789,1420,27370,6789,394,2851,323,0,108.0,30.0,0.2777777777777778,High
10000,2011-10-16 08:07:54+00:00,1512.0,5066,1830.0,3236.0,36.12317410185551,13976,8863,1435,27663,6847,398,2897,323,0,126.0,29.0,0.23015873015873015,High
10000,2011-10-23 08:07:54+00:00,1519.0,5128,1857.0,3271.0,36.21294851794072,14231,8995,1464,27955,6933,399,2945,324,0,113.0,15.0,0.13274336283185842,Medium
10000,2011-10-30 08:07:54+00:00,1526.0,5244,1887.0,3357.0,35.983981693363845,14561,9095,1489,28449,7001,402,3034,325,0,99.0,1.0,0.010101010101010102,Medium
10000,2011-11-06 08:07:54+00:00,1533.0,5293,1887.0,3406.0,35.65085962592103,14700,9163,1502,28725,7052,408,3065,328,0,190.0,2.0,0.010526315789473684,Medium
10000,2011-11-13 08:07:54+00:00,1540.0,5369,1945.0,3424.0,36.22648537902775,14948,9257,1527,29111,7129,410,3125,332,0,166.0,2.0,0.012048192771084338,Medium
10000,2011-11-20 08:07:54+00:00,1547.0,5418,1968.0,3450.0,36.32336655592469,15089,9308,1545,29323,7162,413,3160,334,0,156.0,2.0,0.01282051282051282,Medium
10000,2011-11-27 08:07:54+00:00,1554.0,5449,1974.0,3475.0,36.22683061112131,15219,9359,1572,29505,7186,416,3173,336,0,182.0,2.0,0.01098901098901099,Medium
10000,2011-12-04 08:07:54+00:00,1561.0,5517,2067.0,3450.0,37.46601413811854,15401,9427,1593,29796,7240,420,3220,338,0,115.0,4.0,0.034782608695652174,Medium
10000,2011-12-11 08:07:54+00:00,1568.0,5631,2105.0,3526.0,37.3823477179897,15645,9505,1607,30228,7315,422,3319,344,0,114.0,7.0,0.06140350877192982,Medium
10000,2011-12-18 08:07:54+00:00,1575.0,5675,2121.0,3554.0,37.37444933920705,15787,9579,1626,30453,7366,427,3336,344,0,134.0,13.0,0.09701492537313433,Medium
10000,2011-12-25 08:07:54+00:00,1582.0,5725,2155.0,3570.0,37.64192139737991,15971,9675,1649,30687,7422,431,3369,346,0,154.0,30.0,0.19480519480519481,High
10000,2012-01-01 08:07:54+00:00,1589.0,5764,2173.0,3591.0,37.699514226231784,16082,9715,1658,30859,7462,435,3395,348,0,176.0,47.0,0.26704545454545453,High
10000,2012-01-08 08:07:54+00:00,1596.0,5849,2213.0,3636.0,37.83552744058814,16369,9844,1689,31243,7562,443,3457,351,0,185.0,49.0,0.2648648648648649,High
10000,2012-01-15 08:07:54+00:00,1603.0,5945,2246.0,3699.0,37.77964676198486,16595,9936,1701,31643,7641,457,3517,359,0,222.0,54.0,0.24324324324324326,High
10000,2012-01-22 08:07:54+00:00,1610.0,6007,2287.0,3720.0,38.07224904278342,16803,10011,1731,31911,7701,468,3552,364,0,216.0,49.0,0.22685185185185186,High
10000,2012-01-29 08:07:54+00:00,1617.0,6115,2340.0,3775.0,38.26655764513491,17107,10155,1753,32405,7810,479,3630,368,0,236.0,17.0,0.07203389830508475,Medium
10000,2012-02-05 08:07:54+00:00,1624.0,6190,2379.0,3811.0,38.4329563812601,17251,10229,1763,32679,7880,481,3693,375,0,345.0,48.0,0.1391304347826087,Medium
10000,2012-02-12 08:07:54+00:00,1631.0,6277,2441.0,3836.0,38.888003823482556,17514,10338,1789,33054,7964,492,3747,391,0,380.0,58.0,0.15263157894736842,Medium
10000,2012-02-19 08:07:54+00:00,1638.0,6367,2502.0,3865.0,39.29637191770065,17804,10495,1811,33446,8069,503,3797,404,0,319.0,53.0,0.16614420062695925,High
10000,2012-02-26 08:07:54+00:00,1645.0,6505,2563.0,3942.0,39.40046118370484,18175,10649,1842,33926,8200,509,3914,415,0,261.0,52.0,0.19923371647509577,High
10000,2012-03-04 08:07:54+00:00,1652.0,6611,2698.0,3913.0,40.81076992890637,18460,10771,1868,34335,8329,520,3982,438,0,151.0,22.0,0.1456953642384106,Medium
10000,2012-03-11 08:07:54+00:00,1659.0,6730,2821.0,3909.0,41.916790490341754,18784,10910,1900,34799,8464,534,4063,468,0,61.0,19.0,0.3114754098360656,High
10000,2012-03-18 08:07:54+00:00,1666.0,6830,2821.0,4009.0,41.30307467057101,19072,11041,1923,35257,8590,546,4135,486,0,92.0,31.0,0.33695652173913043,Critical
10000,2012-03-25 08:07:54+00:00,1673.0,6921,2821.0,4100.0,40.76000577951163,19396,11229,1962,35715,8719,554,4195,499,0,114.0,35.0,0.30701754385964913,High
10000,2012-04-01 08:07:54+00:00,1680.0,6947,2838.0,4109.0,40.852166402763785,19492,11275,1978,35863,8754,557,4207,499,0,117.0,34.0,0.2905982905982906,High
10000,2012-04-08 08:07:54+00:00,1687.0,7017,2877.0,4140.0,41.000427533133816,19724,11386,2002,36206,8839,566,4248,513,0,95.0,26.0,0.2736842105263158,High
10000,2012-04-15 08:07:54+00:00,1694.0,7067,2909.0,4158.0,41.163152681477285,19884,11485,2029,36462,8907,570,4276,518,0,92.0,20.0,0.21739130434782608,High
10000,2012-04-22 08:07:54+00:00,1701.0,7172,2931.0,4241.0,40.86726157278305,20110,11576,2039,36918,8984,593,4343,527,0,95.0,20.0,0.21052631578947367,High
10000,2012-04-29 08:07:54+00:00,1708.0,7244,2953.0,4291.0,40.76477084483711,20315,11672,2062,37232,9048,598,4390,534,0,106.0,18.0,0.16981132075471697,High
10000,2012-05-06 08:07:54+00:00,1715.0,7301,2966.0,4335.0,40.62457197644158,20435,11717,2069,37484,9089,606,4426,540,0,123.0,17.0,0.13821138211382114,Medium
10000,2012-05-13 08:07:54+00:00,1722.0,7361,3000.0,4361.0,40.75533215595707,20674,11851,2112,37830,9156,613,4450,547,0,116.0,9.0,0.07758620689655173,Medium
10000,2012-05-20 08:07:54+00:00,1729.0,7436,3022.0,4414.0,40.64012910166757,20880,11950,2130,38221,9232,619,4498,560,0,175.0,51.0,0.2914285714285714,High
10000,2012-05-27 08:07:54+00:00,1736.0,7535,3048.0,4487.0,40.451227604512276,21138,12083,2156,38703,9336,638,4553,564,0,185.0,64.0,0.34594594594594597,Critical
10000,2012-06-03 08:07:54+00:00,1743.0,7588,3080.0,4508.0,40.59040590405904,21378,12224,2187,38997,9414,645,4576,566,0,189.0,74.0,0.3915343915343915,Critical
10000,2012-06-10 08:07:54+00:00,1750.0,7692,3111.0,4581.0,40.44461778471139,21707,12403,2218,39473,9531,653,4635,571,0,189.0,86.0,0.455026455026455,Critical
10000,2012-06-17 08:07:54+00:00,1757.0,7765,3169.0,4596.0,40.81133290405666,21897,12496,2235,39795,9590,659,4658,571,0,157.0,68.0,0.43312101910828027,Critical
10000,2012-06-24 08:07:54+00:00,1764.0,7822,3230.0,4592.0,41.29378675530555,22046,12547,2254,40048,9627,664,4671,573,0,123.0,32.0,0.2601626016260163,High
10000,2012-07-01 08:07:54+00:00,1771.0,7870,3263.0,4607.0,41.46124523506989,22191,12628,2271,40257,9672,669,4684,576,0,140.0,48.0,0.34285714285714286,Critical
10000,2012-07-08 08:07:54+00:00,1778.0,7931,3296.0,4635.0,41.55844155844156,22346,12705,2284,40593,9724,675,4698,578,0,139.0,37.0,0.26618705035971224,High
10000,2012-07-15 08:07:54+00:00,1785.0,8031,3317.0,4714.0,41.30245299464575,22564,12830,2297,40999,9811,682,4718,587,0,145.0,35.0,0.2413793103448276,High
10000,2012-07-22 08:07:54+00:00,1792.0,8092,3340.0,4752.0,41.27533366287692,22699,12889,2306,41297,9857,694,4733,590,0,133.0,34.0,0.2556390977443609,High
10000,2012-07-29 08:07:54+00:00,1799.0,8118,3395.0,4723.0,41.82064547918207,22787,12947,2316,41448,9884,699,4741,590,0,146.0,36.0,0.2465753424657534,High
10000,2012-08-05 08:07:54+00:00,1806.0,8208,3425.0,4783.0,41.7275828460039,23063,13090,2341,41938,9970,710,4758,592,0,193.0,64.0,0.3316062176165803,High
10000,2012-08-12 08:07:54+00:00,1813.0,8239,3461.0,4778.0,42.00752518509528,23164,13145,2353,42104,9998,716,4767,594,0,212.0,85.0,0.4009433962264151,Critical
10000,2012-08-19 08:07:54+00:00,1820.0,8300,3467.0,4833.0,41.77108433734939,23371,13259,2375,42418,10059,719,4791,598,0,226.0,93.0,0.41150442477876104,Critical
10000,2012-08-26 08:07:54+00:00,1827.0,8331,3520.0,4811.0,42.25183051254351,23447,13315,2381,42586,10087,723,4800,599,0,195.0,92.0,0.4717948717948718,Critical
10000,2012-09-02 08:07:54+00:00,1834.0,8395,3608.0,4787.0,42.97796307325789,23626,13411,2399,42963,10138,724,4818,600,0,125.0,49.0,0.392,Critical
10000,2012-09-09 08:07:54+00:00,1841.0,8438,3662.0,4776.0,43.39890969424034,23715,13448,2404,43160,10165,724,4825,603,0,99.0,31.0,0.31313131313131315,High
10000,2012-09-16 08:07:54+00:00,1848.0,8502,3685.0,4817.0,43.34274288402729,23931,13571,2432,43509,10240,728,4839,605,0,94.0,27.0,0.2872340425531915,High
10000,2012-09-23 08:07:54+00:00,1855.0,8555,3712.0,4843.0,43.389830508474574,24049,13609,2436,43758,10282,730,4844,610,0,89.0,17.0,0.19101123595505617,High
10000,2012-09-30 08:07:54+00:00,1862.0,8637,3731.0,4906.0,43.19786963065879,24324,13747,2477,44212,10364,739,4855,617,0,88.0,16.0,0.18181818181818182,High
10000,2012-10-07 08:07:54+00:00,1869.0,8713,3750.0,4963.0,43.03913692184093,24575,13852,2517,44588,10439,743,4868,622,0,87.0,19.0,0.21839080459770116,High
10000,2012-10-14 08:07:54+00:00,1876.0,8786,3773.0,5013.0,42.943318916458004,24759,13929,2533,44946,10505,752,4881,623,0,70.0,15.0,0.21428571428571427,High
10000,2012-10-21 08:07:54+00:00,1883.0,8821,3799.0,5022.0,43.06767940142841,24876,14001,2552,45129,10544,755,4892,624,0,94.0,20.0,0.2127659574468085,High
10000,2012-10-28 08:07:54+00:00,1890.0,8941,3819.0,5122.0,42.7133430265071,25156,14153,2578,45700,10640,764,4906,629,0,84.0,18.0,0.21428571428571427,High
10000,2012-11-04 08:07:54+00:00,1897.0,9004,3819.0,5185.0,42.41448245224345,25348,14250,2601,46052,10694,765,4926,633,0,124.0,29.0,0.23387096774193547,High
10000,2012-11-11 08:07:54+00:00,1904.0,9081,3841.0,5240.0,42.29710384318908,25544,14348,2615,46462,10758,769,4945,635,0,147.0,29.0,0.19727891156462585,High
10000,2012-11-18 08:07:54+00:00,1911.0,9143,3883.0,5260.0,42.46964891173575,25738,14430,2630,46750,10816,770,4960,635,0,125.0,21.0,0.168,High
10000,2012-11-25 08:07:54+00:00,1918.0,9188,3900.0,5288.0,42.44666956900305,25859,14483,2637,46975,10857,773,4972,637,0,143.0,19.0,0.13286713286713286,Medium
10000,2012-12-02 08:07:54+00:00,1925.0,9234,3937.0,5297.0,42.635910764565736,25989,14567,2653,47212,10898,775,4986,640,0,130.0,12.0,0.09230769230769231,Medium
10000,2012-12-09 08:07:54+00:00,1932.0,9295,3974.0,5321.0,42.75416890801506,26130,14630,2660,47517,10944,777,5004,643,0,126.0,18.0,0.14285714285714285,Medium
10000,2012-12-16 08:07:54+00:00,1939.0,9374,4005.0,5369.0,42.72455728611052,26339,14755,2677,47916,11015,781,5021,648,0,130.0,12.0,0.09230769230769231,Medium
10000,2012-12-23 08:07:54+00:00,1946.0,9418,4042.0,5376.0,42.9178169462731,26493,14836,2698,48118,11060,783,5036,651,0,118.0,13.0,0.11016949152542373,Medium
10000,2012-12-30 08:07:54+00:00,1953.0,9450,4056.0,5394.0,42.92063492063492,26591,14882,2705,48281,11083,787,5042,653,0,145.0,14.0,0.09655172413793103,Medium
10000,2013-01-06 08:07:54+00:00,1960.0,9492,4096.0,5396.0,43.15212810788032,26737,14954,2712,48498,11130,794,5049,658,0,154.0,13.0,0.08441558441558442,Medium
10000,2013-01-13 08:07:54+00:00,1967.0,9570,4125.0,5445.0,43.103448275862064,26962,15092,2731,48883,11204,800,5063,673,0,225.0,52.0,0.2311111111111111,High
10000,2013-01-20 08:07:54+00:00,1974.0,9642,4160.0,5482.0,43.14457581414644,27201,15227,2757,49276,11277,806,5081,691,0,193.0,50.0,0.25906735751295334,High
10000,2013-01-27 08:07:54+00:00,1981.0,9690,4192.0,5498.0,43.26109391124871,27385,15334,2772,49519,11335,812,5087,701,0,161.0,50.0,0.3105590062111801,High
10000,2013-02-03 08:07:54+00:00,1988.0,9751,4242.0,5509.0,43.50323043790381,27542,15417,2786,49780,11391,814,5094,703,0,111.0,40.0,0.36036036036036034,Critical
10000,2013-02-10 08:07:54+00:00,1995.0,9808,4329.0,5479.0,44.13743882544862,27673,15504,2795,50038,11444,816,5105,710,0,24.0,5.0,0.20833333333333334,High
10000,2013-03-03 08:07:54+00:00,2016.0,9905,4353.0,5552.0,43.9475012619889,27996,15711,2849,50625,11537,822,5135,710,0,3.0,0.0,0.0,Low
10000,2013-03-10 08:07:54+00:00,2023.0,9941,4353.0,5588.0,43.788351272507796,28130,15811,2870,50862,11575,824,5142,710,0,12.0,2.0,0.16666666666666666,High
10000,2013-03-17 08:07:54+00:00,2030.0,9968,4353.0,5615.0,43.669743178170144,28202,15862,2885,51038,11595,825,5151,710,0,25.0,3.0,0.12,Medium
10000,2013-03-24 08:07:54+00:00,2037.0,9989,4353.0,5636.0,43.57793572930223,28286,15922,2899,51184,11621,827,5158,710,0,45.0,9.0,0.2,High
10000,2013-03-31 08:07:54+00:00,2044.0,10011,4353.0,5658.0,43.48216961342523,28348,15955,2911,51327,11635,829,5165,710,0,58.0,13.0,0.22413793103448276,High
10000,2013-04-07 08:07:54+00:00,2051.0,10025,4365.0,5660.0,43.54114713216958,28411,16001,2924,51427,11655,829,5171,710,0,59.0,12.0,0.2033898305084746,High
10000,2013-04-14 08:07:54+00:00,2058.0,10041,4375.0,5666.0,43.571357434518475,28463,16044,2934,51529,11670,831,5178,710,0,58.0,12.0,0.20689655172413793,High
10000,2013-04-21 08:07:54+00:00,2065.0,10084,4395.0,5689.0,43.58389527965093,28558,16110,2940,51758,11697,835,5202,710,0,48.0,11.0,0.22916666666666666,High
10000,2013-04-28 08:07:54+00:00,2072.0,10093,4407.0,5686.0,43.66392549291589,28623,16148,2942,51820,11709,835,5203,710,0,52.0,8.0,0.15384615384615385,Medium
10000,2013-05-05 08:07:54+00:00,2079.0,10116,4420.0,5696.0,43.69315935152234,28732,16209,2950,51966,11731,841,5207,710,0,58.0,7.0,0.1206896551724138,Medium
10000,2013-05-12 08:07:54+00:00,2086.0,10143,4431.0,5712.0,43.68530020703933,28829,16283,2965,52139,11762,845,5213,710,0,67.0,8.0,0.11940298507462686,Medium
10000,2013-05-19 08:07:54+00:00,2093.0,10158,4443.0,5715.0,43.73892498523331,28892,16335,2976,52242,11784,849,5219,710,0,80.0,9.0,0.1125,Medium
10000,2013-05-26 08:07:54+00:00,2100.0,10171,4457.0,5714.0,43.820666601120834,28935,16368,2981,52319,11797,849,5222,710,0,83.0,11.0,0.13253012048192772,Medium
10000,2013-06-02 08:07:54+00:00,2107.0,10198,4476.0,5722.0,43.8909590115709,29034,16450,2997,52499,11832,849,5230,710,0,78.0,10.0,0.1282051282051282,Medium
10000,2013-06-09 08:07:54+00:00,2114.0,10222,4492.0,5730.0,43.94443357464293,29177,16532,3015,52654,11860,851,5234,710,0,73.0,10.0,0.136986301369863,Medium
10000,2013-06-16 08:07:54+00:00,2121.0,10251,4516.0,5735.0,44.05423861086723,29283,16629,3035,52824,11896,852,5242,710,0,59.0,8.0,0.13559322033898305,Medium
10000,2013-06-23 08:07:54+00:00,2128.0,10279,4540.0,5739.0,44.16772059538865,29362,16700,3045,53003,11924,854,5253,710,0,79.0,14.0,0.17721518987341772,High
10000,2013-06-30 08:07:54+00:00,2135.0,10293,4552.0,5741.0,44.224230059263576,29409,16734,3050,53092,11939,856,5255,710,0,97.0,24.0,0.24742268041237114,High
10000,2013-07-07 08:07:54+00:00,2142.0,10310,4562.0,5748.0,44.24830261881668,29461,16776,3062,53187,11956,858,5259,710,0,112.0,29.0,0.25892857142857145,High
10000,2013-07-14 08:07:54+00:00,2149.0,10325,4574.0,5751.0,44.300242130750604,29499,16795,3069,53270,11965,860,5264,710,0,118.0,33.0,0.2796610169491525,High
10000,2013-07-21 08:07:54+00:00,2156.0,10344,4615.0,5729.0,44.61523588553751,29582,16855,3088,53391,11991,862,5271,710,0,96.0,26.0,0.2708333333333333,High
10000,2013-07-28 08:07:54+00:00,2163.0,10360,4641.0,5719.0,44.7972972972973,29646,16898,3101,53490,12005,863,5274,710,0,91.0,16.0,0.17582417582417584,High
10000,2013-08-04 08:07:54+00:00,2170.0,10379,4669.0,5710.0,44.98506599865112,29740,16968,3121,53615,12034,869,5277,710,0,71.0,12.0,0.16901408450704225,High
10000,2013-08-11 08:07:54+00:00,2177.0,10406,4690.0,5716.0,45.070151835479535,29846,17053,3141,53770,12063,872,5284,710,0,71.0,4.0,0.056338028169014086,Medium
10000,2013-08-18 08:07:54+00:00,2184.0,10433,4708.0,5725.0,45.12604236557078,29943,17125,3153,53924,12095,880,5292,710,0,83.0,5.0,0.060240963855421686,Medium
10000,2013-08-25 08:07:54+00:00,2191.0,10454,4729.0,5725.0,45.23627319686245,30020,17172,3169,54060,12112,884,5300,710,0,96.0,8.0,0.08333333333333333,Medium
10000,2013-09-01 08:07:54+00:00,2198.0,10469,4739.0,5730.0,45.26697869901614,30087,17216,3184,54157,12126,885,5303,710,0,103.0,8.0,0.07766990291262135,Medium
10000,2013-09-08 08:07:54+00:00,2205.0,10488,4755.0,5733.0,45.337528604118994,30140,17250,3192,54267,12142,889,5309,710,0,106.0,8.0,0.07547169811320754,Medium
10000,2013-09-15 08:07:54+00:00,2212.0,10530,4783.0,5747.0,45.42260208926876,30287,17347,3212,54523,12184,891,5320,710,0,108.0,9.0,0.08333333333333333,Medium
10000,2013-09-22 08:07:54+00:00,2219.0,10555,4810.0,5745.0,45.57081951681668,30368,17404,3221,54671,12208,897,5323,710,0,107.0,14.0,0.1308411214953271,Medium
10000,2013-09-29 08:07:54+00:00,2226.0,10588,4836.0,5752.0,45.67434831885153,30494,17491,3243,54869,12236,899,5327,710,0,108.0,18.0,0.16666666666666666,High
10000,2013-10-06 08:07:54+00:00,2233.0,10618,4855.0,5763.0,45.72424185345639,30593,17552,3261,55052,12259,901,5336,710,0,89.0,17.0,0.19101123595505617,High
10000,2013-10-13 08:07:54+00:00,2240.0,10654,4884.0,5770.0,45.841937300544394,30726,17661,3278,55261,12299,902,5354,710,0,60.0,13.0,0.21666666666666667,High
10000,2013-10-20 08:07:54+00:00,2247.0,10687,4911.0,5776.0,45.95302704220081,30846,17736,3296,55454,12326,905,5365,710,0,33.0,7.0,0.21212121212121213,High
10000,2014-03-02 08:07:54+00:00,2380.0,11350,4944.0,6406.0,43.55947136563877,33537,19591,3686,59633,13037,967,5562,710,0,8.0,1.0,0.125,Medium
10000,2014-03-09 08:07:54+00:00,2387.0,11374,4944.0,6430.0,43.467557587480215,33617,19636,3699,59786,13059,970,5566,710,0,37.0,7.0,0.1891891891891892,High
10000,2014-03-16 08:07:54+00:00,2394.0,11400,4944.0,6456.0,43.368421052631575,33733,19723,3714,59971,13098,972,5575,710,0,86.0,20.0,0.23255813953488372,High
10000,2014-03-23 08:07:54+00:00,2401.0,11432,4944.0,6488.0,43.24702589223233,33855,19798,3734,60180,13130,974,5582,710,0,120.0,33.0,0.275,High
10000,2014-03-30 08:07:54+00:00,2408.0,11451,4944.0,6507.0,43.175268535499086,33923,19845,3745,60307,13157,978,5586,710,0,155.0,42.0,0.2709677419354839,High
10000,2014-04-06 08:07:54+00:00,2415.0,11489,4971.0,6518.0,43.26747323526852,34025,19916,3756,60539,13192,979,5595,710,0,139.0,40.0,0.28776978417266186,High
10000,2014-04-13 08:07:54+00:00,2422.0,11519,5018.0,6501.0,43.562809271638166,34167,20004,3765,60737,13230,981,5608,710,0,129.0,37.0,0.2868217054263566,High
10000,2014-04-20 08:07:54+00:00,2429.0,11560,5059.0,6501.0,43.76297577854672,34367,20154,3787,61002,13289,984,5620,710,0,108.0,25.0,0.23148148148148148,High
10000,2014-04-27 08:07:54+00:00,2436.0,11589,5087.0,6502.0,43.89507291397015,34450,20219,3799,61185,13318,986,5628,710,0,102.0,25.0,0.24509803921568626,High
10000,2014-05-04 08:07:54+00:00,2443.0,11605,5110.0,6495.0,44.032744506678156,34487,20257,3803,61288,13337,986,5636,710,0,112.0,25.0,0.22321428571428573,High
10000,2014-05-11 08:07:54+00:00,2450.0,11627,5143.0,6484.0,44.2332501935151,34581,20348,3822,61428,13363,988,5639,710,0,109.0,21.0,0.1926605504587156,High
10000,2014-05-18 08:07:54+00:00,2457.0,11650,5165.0,6485.0,44.33476394849785,34689,20439,3845,61582,13395,989,5648,710,0,124.0,24.0,0.1935483870967742,High
10000,2014-05-25 08:07:54+00:00,2464.0,11678,5180.0,6498.0,44.35691042986813,34835,20553,3864,61770,13435,990,5658,710,0,130.0,22.0,0.16923076923076924,High
10000,2014-06-01 08:07:54+00:00,2471.0,11704,5210.0,6494.0,44.51469583048531,34897,20594,3867,61924,13452,995,5665,710,0,116.0,19.0,0.16379310344827586,High
10000,2014-06-08 08:07:54+00:00,2478.0,11737,5243.0,6494.0,44.67069949731618,35048,20709,3887,62132,13488,998,5676,710,0,112.0,21.0,0.1875,High
10000,2014-06-15 08:07:54+00:00,2485.0,11771,5277.0,6494.0,44.830515674114345,35193,20827,3903,62352,13538,1003,5684,710,0,104.0,18.0,0.17307692307692307,High
10000,2014-06-22 08:07:54+00:00,2492.0,11796,5309.0,6487.0,45.006781959986434,35304,20914,3925,62510,13573,1004,5687,710,0,95.0,20.0,0.21052631578947367,High
10000,2014-06-29 08:07:54+00:00,2499.0,11817,5320.0,6497.0,45.01988660404502,35430,20996,3932,62662,13602,1007,5695,710,0,107.0,20.0,0.18691588785046728,High
10000,2014-07-06 08:07:54+00:00,2506.0,11853,5349.0,6504.0,45.12781574284991,35581,21123,3956,62896,13648,1010,5704,710,0,103.0,15.0,0.14563106796116504,Medium
10000,2014-07-13 08:07:54+00:00,2513.0,11877,5373.0,6504.0,45.2386966405658,35738,21242,3969,63056,13684,1013,5710,710,0,100.0,14.0,0.14,Medium
10000,2014-07-20 08:07:54+00:00,2520.0,11905,5398.0,6507.0,45.34229315413691,35883,21365,3990,63247,13725,1016,5717,710,0,93.0,9.0,0.0967741935483871,Medium
10000,2014-07-27 08:07:54+00:00,2527.0,11931,5419.0,6512.0,45.41949543206773,35985,21453,4007,63408,13755,1019,5724,710,0,97.0,11.0,0.1134020618556701,Medium
10000,2014-08-03 08:07:54+00:00,2534.0,11972,5446.0,6526.0,45.489475442699636,36159,21604,4027,63667,13800,1023,5734,710,0,102.0,8.0,0.0784313725490196,Medium
10000,2014-08-10 08:07:54+00:00,2541.0,11999,5465.0,6534.0,45.545462121843485,36245,21663,4035,63834,13824,1025,5740,710,0,112.0,10.0,0.08928571428571429,Medium
10000,2014-08-17 08:07:54+00:00,2548.0,12021,5484.0,6537.0,45.62016471175443,36326,21718,4042,63976,13844,1029,5744,710,0,111.0,10.0,0.09009009009009009,Medium
10000,2014-08-24 08:07:54+00:00,2555.0,12047,5511.0,6536.0,45.74582883705487,36437,21789,4058,64134,13868,1034,5752,710,0,119.0,16.0,0.13445378151260504,Medium
10000,2014-08-31 08:07:54+00:00,2562.0,12074,5537.0,6537.0,45.85887029981779,36597,21922,4082,64306,13903,1035,5760,710,0,128.0,25.0,0.1953125,High
10000,2014-09-07 08:07:54+00:00,2569.0,12110,5571.0,6539.0,46.00330305532618,36790,22068,4105,64532,13953,1037,5769,710,0,126.0,42.0,0.3333333333333333,High
10000,2014-09-14 08:07:54+00:00,2576.0,12135,5591.0,6544.0,46.07334157395962,36919,22151,4125,64692,13979,1038,5775,710,0,137.0,41.0,0.29927007299270075,High
10000,2014-09-21 08:07:54+00:00,2583.0,12180,5624.0,6556.0,46.174055829228244,37103,22288,4156,64958,14025,1041,5791,710,0,131.0,39.0,0.29770992366412213,High
10000,2014-09-28 08:07:54+00:00,2590.0,12210,5659.0,6551.0,46.34725634725635,37266,22408,4169,65147,14064,1046,5799,710,0,110.0,33.0,0.3,High
10000,2014-10-05 08:07:54+00:00,2597.0,12236,5684.0,6552.0,46.453089244851256,37437,22517,4176,65308,14099,1049,5801,710,0,85.0,23.0,0.27058823529411763,High
