Project_ID,Project_Type,Team_Size,Project_Budget_USD,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Methodology_Used,Team_Experience_Level,Past_Similar_Projects,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Requirement_Stability,Team_Turnover_Rate,Historical_Risk_Incidents,Stakeholder_Engagement_Level,Schedule_Pressure,Budget_Utilization_Rate,Market_Volatility,Integration_Complexity,Resource_Availability,Priority_Level,Cross_Functional_Dependencies,Previous_Delivery_Success_Rate,Technical_Debt_Level,Project_Manager_Experience,Org_Process_Maturity,Key_Stakeholder_Availability,Tech_Environment_Stability,Resource_Contention_Level,Industry_Volatility,Client_Experience_Level,Change_Control_Maturity,Risk_Management_Maturity,Documentation_Quality,Current_Phase_Duration_Months,Seasonal_Risk_Factor,Total_Tasks,Completion_Percentage,Completed_Tasks,Overdue_Tasks,Delay_Percentage,Average_Delay_Days,Employee_Workload,Estimated_Effort_Hours,Actual_Effort_Hours,Risk_Level
PROJ_0075,Construction,21,1670930.43,20,5.82,14,Hybrid,Mixed,0,3,4.9,Execution,Moderate,0.18,3,Medium,0.0,1.26,0.38,5.99,0.35,Critical,7,0.86,0.0,Senior PM,Optimizing,Poor,Unknown,High,Stable,Regular,Advanced,Formal,Poor,5,1.0,84,79,66,3,32.05,4,Medium,3200,4225,Medium
PROJ_0076,Healthcare,14,567489.17,14,5.64,10,Hybrid,Senior,5,3,1.16,Execution,Moderate,0.06,3,Poor,0.01,0.89,0.3,7.58,0.79,Critical,2,0.78,0.0,Senior PM,Ad-hoc,Good,Unknown,Low,Moderate,Occasional,Unknown,Basic,Basic,3,1.0,70,74,51,0,15.09,2,Medium,2240,2578,High
PROJ_0077,IT,5,529247.88,10,3.41,10,Kanban,Senior,3,0,2.03,Monitoring,Stable,0.21,3,Low,0.0,0.72,0.79,4.46,0.61,Low,7,0.78,0.58,Mid-level PM,Ad-hoc,Good,Mixed,High,Moderate,Occasional,Unknown,Unknown,Good,4,1.0,35,83,29,0,36.13,2,High,1600,2178,High
PROJ_0078,IT,12,1080592.62,15,6.63,12,Agile,Mixed,4,4,1.03,Closure,Volatile,0.51,2,High,0.1,0.82,0.65,7.71,0.46,High,5,0.88,0.75,Mid-level PM,Ad-hoc,Good,Modern/Stable,High,Moderate,Strategic,Unknown,Unknown,Excellent,6,1.0,84,94,78,1,2.79,12,High,2400,2466,Medium
PROJ_0079,Manufacturing,7,479551.97,7,3.5,7,Kanban,Senior,5,2,2.37,Initiation,Moderate,0.21,3,Excellent,0.2,1.17,0.64,4.62,0.7,High,7,0.9,0.0,Senior PM,Managed,Limited,Unknown,Medium,High,Occasional,Formal,Basic,Basic,1,1.0,42,14,5,2,2.33,11,Low,1120,1146,Medium
PROJ_0080,Marketing,7,498347.77,9,3.79,10,Kanban,Junior,1,1,1.68,Execution,Stable,0.47,2,High,0.05,0.63,0.66,7.72,0.52,Low,3,0.33,0.0,Mid-level PM,Ad-hoc,Good,Unknown,Medium,Extreme,Regular,Unknown,Unknown,Excellent,1,1.0,49,11,5,6,37.08,2,Medium,1440,1973,High
PROJ_0081,R&D,19,2070358.83,22,8.55,17,Scrum,Mixed,0,6,1.68,Planning,Moderate,0.41,1,Poor,0.0,1.2,0.53,8.73,0.53,Medium,7,0.71,0.0,Senior PM,Optimizing,Limited,Unknown,Low,High,Regular,Basic,Formal,Good,10,1.0,114,31,35,6,25.94,5,Low,3520,4433,High
PROJ_0082,Construction,25,1587371.97,20,3.92,12,Waterfall,Junior,1,2,2.64,Execution,Stable,0.3,1,Poor,0.0,1.05,0.55,1.79,0.56,Low,0,0.77,0.0,Junior PM,Managed,Limited,Unknown,High,Stable,Occasional,Unknown,Formal,Basic,1,1.0,175,66,115,1,15.18,13,High,3200,3685,High
PROJ_0083,IT,6,747101.32,11,4.38,5,Kanban,Mixed,4,1,0.34,Execution,Volatile,0.14,1,Low,0.0,0.66,0.3,1.81,0.94,Medium,3,0.84,0.97,Junior PM,Managed,Moderate,Modern/Stable,Medium,High,Occasional,Formal,Basic,Poor,1,1.1,24,75,18,2,30.2,3,Low,1760,2291,Critical
PROJ_0084,IT,10,1133647.27,19,7.54,8,Kanban,Expert,6,3,1.93,Monitoring,Volatile,0.26,1,Low,0.0,1.01,0.62,5.32,0.76,Medium,1,0.89,0.4,Certified PM,Managed,Good,Mixed,Low,High,Regular,Basic,Advanced,Basic,3,1.1,70,83,58,7,26.89,12,High,3040,3857,Medium
PROJ_0085,R&D,24,2215089.91,26,10.0,16,Scrum,Mixed,1,5,3.02,Closure,Moderate,0.31,0,Low,0.0,0.72,0.54,6.72,0.44,Low,7,0.97,0.0,Senior PM,Managed,Good,Unknown,Medium,Extreme,Regular,Formal,Formal,Excellent,12,1.0,144,25,36,3,21.25,2,Medium,4160,5044,High
PROJ_0086,Construction,33,2484915.23,32,9.63,19,Hybrid,Junior,1,3,1.99,Closure,Moderate,0.44,0,Poor,0.0,0.83,0.04,5.27,0.54,High,7,0.46,0.0,Senior PM,Optimizing,Moderate,Unknown,Medium,Extreme,Regular,Advanced,Formal,Poor,4,1.0,198,60,118,7,3.95,1,Low,5120,5322,High
PROJ_0087,Construction,23,1528589.34,19,4.3,12,Waterfall,Senior,1,1,0.82,Initiation,Moderate,0.23,2,Excellent,0.0,1.24,0.55,3.25,0.54,Medium,1,0.68,0.0,Mid-level PM,Defined,Excellent,Unknown,High,Moderate,Strategic,Unknown,Basic,Basic,2,1.0,115,48,55,7,32.49,12,Low,3040,4027,Medium
PROJ_0088,Construction,28,1926728.35,22,4.32,14,Waterfall,Senior,2,4,1.79,Monitoring,Moderate,0.2,1,Excellent,0.0,0.94,0.1,4.86,0.74,High,1,0.9,0.0,Senior PM,Defined,Limited,Unknown,Medium,Moderate,Strategic,Basic,Basic,Poor,4,1.0,112,95,106,0,34.64,2,Low,3520,4739,Low
PROJ_0089,IT,9,738941.18,22,8.73,6,Kanban,Mixed,1,5,3.4,Monitoring,Moderate,0.27,2,Low,0.0,1.01,0.86,5.11,0.63,Critical,1,0.86,0.42,Mid-level PM,Managed,Poor,Modern/Stable,Medium,Moderate,First-time,Basic,Unknown,Basic,1,1.0,63,85,53,7,6.89,3,Low,3520,3762,Medium
PROJ_0090,Manufacturing,13,634128.18,15,4.91,10,Hybrid,Mixed,0,1,0.72,Initiation,Moderate,0.27,1,Low,0.0,1.15,0.76,9.04,0.6,Low,3,0.86,0.0,Junior PM,Ad-hoc,Limited,Unknown,Medium,Stable,First-time,Unknown,Formal,Basic,3,1.0,65,97,63,6,34.02,5,Medium,2400,3216,Critical
PROJ_0091,R&D,21,1583118.66,25,10.0,15,Agile,Senior,2,6,2.21,Execution,Moderate,0.09,2,Medium,0.0,0.67,0.13,1.52,0.89,Low,1,0.78,0.0,Senior PM,Defined,Limited,Unknown,High,Extreme,Occasional,Basic,Unknown,Basic,3,1.0,147,49,72,5,35.11,3,High,4000,5404,Critical
PROJ_0092,Manufacturing,8,498192.11,13,5.18,7,Kanban,Senior,2,1,0.9,Closure,Moderate,0.26,0,Low,0.0,1.18,0.75,1.43,0.96,Critical,5,0.56,0.0,Senior PM,Ad-hoc,Limited,Unknown,Medium,Stable,Occasional,Basic,Basic,Good,3,1.0,56,47,26,2,21.98,7,High,2080,2537,High
PROJ_0093,R&D,27,2386368.1,26,10.0,17,Agile,Expert,5,7,0.47,Closure,Volatile,0.05,0,Excellent,0.0,0.89,0.69,7.9,0.51,High,4,0.65,0.0,Mid-level PM,Optimizing,Moderate,Unknown,High,Extreme,Strategic,Formal,Advanced,Good,4,1.0,135,69,93,3,26.25,2,Medium,4160,5252,Medium
PROJ_0094,IT,14,854291.49,17,7.69,7,Agile,Senior,1,4,0.83,Closure,Moderate,0.47,0,Excellent,0.12,0.9,0.22,1.93,0.71,Medium,5,0.51,0.13,Mid-level PM,Defined,Moderate,Mixed,Medium,High,Occasional,Basic,Unknown,Excellent,4,1.0,70,68,47,0,15.29,11,High,2720,3135,Medium
PROJ_0095,Marketing,11,400813.02,10,4.29,4,Hybrid,Mixed,2,1,2.27,Execution,Moderate,0.17,2,Medium,0.07,0.9,0.93,6.77,0.52,Medium,2,0.63,0.0,Certified PM,Managed,Limited,Unknown,Low,High,First-time,Basic,Advanced,Poor,3,1.0,55,19,10,7,11.27,2,Low,1600,1780,Medium
PROJ_0096,Marketing,4,268604.44,7,3.58,4,Scrum,Expert,4,0,0.96,Initiation,Volatile,0.1,1,Low,0.22,0.62,0.63,6.23,0.82,Low,1,0.71,0.0,Senior PM,Managed,Limited,Unknown,Medium,Moderate,First-time,Formal,Unknown,Good,2,1.0,20,73,14,5,28.88,2,Medium,1120,1443,Medium
PROJ_0097,R&D,14,1624385.14,17,6.42,15,Scrum,Senior,3,5,0.91,Initiation,Moderate,0.22,0,Low,0.0,0.74,0.21,6.52,0.46,Critical,3,0.93,0.0,Senior PM,Ad-hoc,Moderate,Unknown,Medium,Moderate,Regular,Unknown,Unknown,Excellent,6,1.0,70,72,50,2,34.48,7,High,2720,3657,High
PROJ_0098,Manufacturing,14,507613.42,12,3.9,7,Waterfall,Senior,1,3,0.49,Execution,Stable,0.08,0,Poor,0.0,0.67,0.94,9.58,0.47,Low,0,0.83,0.0,Junior PM,Ad-hoc,Poor,Unknown,High,Stable,Regular,Unknown,Unknown,Basic,2,1.0,98,58,56,1,26.16,3,Medium,1920,2422,High
PROJ_0099,Marketing,15,584529.2,13,4.2,9,Waterfall,Senior,3,1,0.7,Initiation,Moderate,0.09,3,Low,0.0,0.91,0.73,2.57,0.55,Low,6,0.98,0.0,Mid-level PM,Ad-hoc,Poor,Unknown,Medium,High,First-time,Basic,Basic,Excellent,2,1.1,75,73,54,1,20.46,0,Medium,2080,2505,High
PROJ_0100,Manufacturing,23,1311091.9,22,5.98,12,Waterfall,Expert,0,4,2.69,Closure,Moderate,0.04,2,Medium,0.0,1.18,0.26,8.8,0.77,High,1,0.75,0.0,Mid-level PM,Optimizing,Limited,Unknown,Low,Moderate,Strategic,Advanced,Advanced,Basic,10,1.0,92,41,37,1,6.36,1,High,3520,3743,Low
PROJ_0101,R&D,22,2188644.29,28,10.0,20,Agile,Mixed,1,5,1.63,Execution,Moderate,0.31,4,High,0.0,0.77,0.39,7.59,0.78,Medium,6,0.84,0.0,Junior PM,Optimizing,Good,Unknown,Medium,Extreme,Regular,Formal,Basic,Basic,3,1.0,132,16,21,6,2.14,12,High,4480,4575,Critical
PROJ_0102,IT,9,947267.97,18,9.54,12,Agile,Senior,1,5,0.47,Initiation,Stable,0.2,1,Low,0.25,1.1,0.67,2.13,0.84,Medium,0,0.6,0.61,Junior PM,Managed,Limited,Modern/Stable,High,High,First-time,Formal,Basic,Basic,3,1.0,45,30,13,3,17.83,13,Medium,2880,3393,Medium
PROJ_0103,IT,12,849640.03,19,9.09,11,Scrum,Mixed,0,3,0.4,Planning,Stable,0.41,0,Poor,0.16,0.67,0.81,9.43,0.66,Low,4,0.76,0.83,Senior PM,Optimizing,Poor,Legacy/Unstable,High,High,Occasional,Basic,Basic,Basic,1,1.0,60,29,17,1,1.97,9,Medium,3040,3099,Critical
PROJ_0104,Construction,25,1591703.62,22,4.77,15,Waterfall,Junior,0,3,0.97,Closure,Stable,0.07,3,High,0.0,1.23,0.18,5.44,0.36,Critical,6,0.73,0.0,Mid-level PM,Defined,Moderate,Unknown,Medium,Stable,Occasional,Basic,Basic,Basic,9,1.0,175,35,61,6,22.77,12,High,3520,4321,High
PROJ_0105,IT,14,1058929.71,21,8.34,14,Kanban,Junior,2,3,1.38,Execution,Volatile,0.38,2,Medium,0.0,1.07,0.92,1.14,0.81,Low,2,0.84,0.28,Mid-level PM,Ad-hoc,Good,Mixed,High,High,Occasional,Unknown,Unknown,Basic,2,1.0,70,77,53,4,15.31,12,Medium,3360,3874,Critical
PROJ_0106,Construction,35,2366664.29,26,6.03,21,Waterfall,Mixed,1,5,1.1,Execution,Moderate,0.59,1,Poor,0.0,0.71,0.37,2.36,0.86,High,6,0.75,0.0,Junior PM,Ad-hoc,Good,Unknown,High,Stable,Strategic,Unknown,Advanced,Poor,7,1.0,175,95,166,6,30.29,13,High,4160,5420,High
PROJ_0107,Healthcare,4,514190.68,11,4.74,6,Kanban,Senior,3,3,1.34,Execution,Moderate,0.23,4,Low,0.07,0.98,0.51,1.56,0.57,Medium,0,0.64,0.0,Senior PM,Managed,Limited,Unknown,Medium,High,First-time,Unknown,Formal,Poor,4,1.0,20,24,4,0,12.23,1,Medium,1760,1975,Medium
PROJ_0108,Marketing,12,746067.31,16,7.69,7,Scrum,Senior,2,2,0.25,Initiation,Moderate,0.06,1,Excellent,0.17,0.67,0.41,7.86,0.93,Critical,4,0.67,0.0,Senior PM,Defined,Good,Unknown,Medium,Extreme,Occasional,Formal,Basic,Basic,5,1.0,84,94,78,6,23.72,13,Medium,2560,3167,High
PROJ_0109,Manufacturing,18,629784.93,17,5.49,6,Waterfall,Senior,4,4,2.22,Execution,Volatile,0.15,3,Medium,0.0,0.91,0.85,4.99,0.94,Low,3,0.76,0.0,Senior PM,Managed,Moderate,Unknown,High,Moderate,Regular,Formal,Unknown,Excellent,6,1.0,90,88,79,3,21.51,2,Medium,2720,3305,High
PROJ_0110,Construction,24,1249710.43,18,5.59,10,Waterfall,Mixed,2,3,0.26,Execution,Moderate,0.67,1,Poor,0.0,1.1,0.69,9.84,0.78,Medium,1,0.88,0.0,Senior PM,Managed,Moderate,Unknown,High,Stable,Occasional,Basic,Formal,Excellent,2,1.0,144,95,136,5,0.19,5,High,2880,2885,Medium
PROJ_0111,IT,18,1262067.16,21,10.0,14,Agile,Senior,2,7,1.28,Monitoring,Moderate,0.27,1,High,0.16,0.96,0.85,7.54,0.99,High,4,0.74,0.9,Senior PM,Managed,Good,Modern/Stable,Medium,Extreme,Occasional,Formal,Basic,Basic,7,1.0,126,23,28,7,2.9,7,Low,3360,3457,Medium
PROJ_0112,Healthcare,5,700007.72,5,1.9,9,Scrum,Expert,5,2,0.15,Closure,Moderate,0.14,0,Low,0.0,0.86,0.5,6.96,0.94,Medium,1,0.72,0.0,Senior PM,Ad-hoc,Limited,Unknown,High,Stable,Regular,Unknown,Unknown,Poor,1,1.0,30,36,10,6,11.61,11,High,800,892,Medium
PROJ_0113,IT,11,723559.87,9,4.06,5,Scrum,Mixed,1,4,0.78,Execution,Moderate,0.58,2,Excellent,0.11,0.97,0.34,9.16,0.71,Low,2,0.74,0.9,Junior PM,Managed,Limited,Modern/Stable,Medium,Moderate,Regular,Advanced,Basic,Excellent,2,1.0,77,49,37,1,35.29,0,Medium,1440,1948,Medium
PROJ_0114,Manufacturing,18,760677.31,18,6.29,7,Waterfall,Mixed,0,2,0.7,Closure,Stable,0.7,2,Poor,0.0,0.75,0.8,6.06,0.82,High,4,0.58,0.0,Senior PM,Managed,Moderate,Unknown,High,Moderate,Occasional,Basic,Formal,Basic,5,1.0,90,67,60,0,5.88,8,Low,2880,3049,Medium
PROJ_0115,Construction,26,1981947.59,21,4.67,19,Hybrid,Junior,2,2,0.47,Closure,Volatile,0.45,2,Excellent,0.0,0.8,0.3,1.78,0.3,Low,0,0.85,0.0,Senior PM,Ad-hoc,Good,Unknown,Low,Stable,Strategic,Basic,Unknown,Basic,9,1.0,156,37,57,2,28.44,0,Low,3360,4315,Medium
PROJ_0116,IT,15,1298720.54,25,10.0,14,Kanban,Senior,3,7,0.89,Closure,Stable,0.13,1,Poor,0.0,0.82,0.05,1.12,0.86,Low,0,0.71,0.98,Senior PM,Defined,Moderate,Modern/Stable,Low,High,Occasional,Formal,Formal,Excellent,1,1.0,105,35,36,1,38.93,9,Medium,4000,5557,Low
PROJ_0117,Healthcare,17,754301.26,16,6.06,9,Waterfall,Senior,3,5,2.81,Execution,Moderate,0.05,1,Excellent,0.0,0.95,0.62,4.06,0.9,Low,1,0.86,0.0,Senior PM,Managed,Good,Unknown,High,Moderate,Regular,Formal,Basic,Excellent,3,1.0,68,72,48,0,31.62,1,High,2560,3369,High
PROJ_0118,Construction,38,2011013.5,35,10.0,20,Waterfall,Expert,3,5,0.94,Execution,Moderate,0.38,1,Medium,0.0,1.11,0.65,5.6,0.41,Critical,4,0.85,0.0,Junior PM,Optimizing,Limited,Unknown,Low,Extreme,Occasional,Formal,Basic,Good,3,1.0,190,75,142,4,9.72,2,Low,5600,6144,Medium
PROJ_0119,IT,10,547663.72,15,6.23,6,Agile,Junior,0,5,1.48,Initiation,Moderate,0.51,0,Low,0.04,1.25,0.84,3.73,0.6,Low,4,0.87,0.58,Junior PM,Defined,Limited,Mixed,Medium,Moderate,First-time,Basic,Basic,Excellent,4,1.0,70,34,23,7,36.33,6,Low,2400,3271,Critical
PROJ_0120,R&D,16,1183055.58,20,10.0,10,Scrum,Mixed,0,6,0.68,Closure,Stable,0.42,1,Medium,0.2,1.3,0.86,3.39,0.71,High,5,0.76,0.0,Junior PM,Ad-hoc,Good,Unknown,Medium,Extreme,First-time,Unknown,Basic,Basic,9,1.0,64,12,7,2,3.72,8,High,3200,3319,Critical
PROJ_0121,Construction,25,1590476.65,22,6.25,17,Waterfall,Senior,3,3,0.77,Closure,Moderate,0.13,2,High,0.0,1.18,0.24,9.01,0.31,Low,0,0.72,0.0,Senior PM,Ad-hoc,Good,Unknown,High,High,Occasional,Unknown,Formal,Basic,4,1.0,175,81,141,4,18.73,2,High,3520,4179,High
PROJ_0122,Healthcare,7,511827.36,6,2.96,8,Kanban,Senior,4,3,1.18,Planning,Volatile,0.27,2,Poor,0.19,0.8,0.07,8.78,0.65,High,2,0.64,0.0,Senior PM,Managed,Excellent,Unknown,Medium,Moderate,Regular,Basic,Formal,Good,2,1.0,28,53,14,5,35.5,7,Low,960,1300,Low
PROJ_0123,Healthcare,11,565920.29,11,4.48,5,Hybrid,Senior,4,1,1.39,Initiation,Stable,0.16,3,High,0.02,0.67,0.1,1.1,0.68,High,5,0.72,0.0,Senior PM,Managed,Limited,Unknown,High,High,Regular,Formal,Formal,Poor,3,1.0,55,51,28,0,25.65,14,High,1760,2211,High
PROJ_0124,IT,8,711046.8,10,3.44,5,Scrum,Senior,2,2,1.97,Initiation,Moderate,0.26,2,Medium,0.0,1.13,0.57,1.48,0.4,Low,0,0.89,0.84,Senior PM,Managed,Limited,Modern/Stable,Medium,Moderate,Occasional,Basic,Basic,Basic,1,1.0,48,15,7,4,16.55,8,Low,1600,1864,High
PROJ_0125,Marketing,2,554497.55,5,2.02,4,Agile,Mixed,1,3,2.09,Initiation,Moderate,0.69,1,Medium,0.01,0.73,0.08,9.93,0.85,Critical,7,0.74,0.0,Senior PM,Defined,Limited,Unknown,Low,Stable,Regular,Basic,Unknown,Basic,1,1.0,8,48,3,7,11.71,9,Medium,800,893,Medium
PROJ_0126,IT,8,906628.12,11,5.37,10,Scrum,Mixed,2,3,4.23,Execution,Moderate,0.55,2,Medium,0.18,1.12,0.13,1.17,0.78,Low,6,0.91,0.51,Senior PM,Managed,Moderate,Modern/Stable,Low,Stable,Regular,Basic,Formal,Good,2,1.0,56,61,34,7,15.0,6,High,1760,2023,Medium
PROJ_0127,Construction,16,995592.43,11,3.43,9,Waterfall,Senior,1,0,2.89,Monitoring,Stable,0.04,1,Low,0.0,1.22,0.68,5.48,0.37,High,2,0.65,0.0,Mid-level PM,Defined,Limited,Unknown,High,Stable,Occasional,Basic,Formal,Poor,3,1.0,80,32,25,5,20.36,3,Low,1760,2118,Medium
PROJ_0128,R&D,25,1945417.49,28,10.0,13,Scrum,Junior,1,4,2.12,Planning,Volatile,0.33,2,Medium,0.0,0.95,0.77,5.39,0.54,Medium,2,0.66,0.0,Senior PM,Ad-hoc,Good,Unknown,High,Extreme,Regular,Basic,Unknown,Excellent,12,1.0,100,98,98,7,12.76,3,High,4480,5051,Critical
PROJ_0129,Marketing,7,603389.16,11,4.04,9,Agile,Junior,0,3,2.41,Closure,Moderate,0.44,2,High,0.0,1.17,0.37,5.88,0.4,Medium,7,0.92,0.0,Senior PM,Defined,Excellent,Unknown,Low,High,Regular,Formal,Advanced,Basic,4,1.0,49,59,28,0,38.76,3,High,1760,2442,Medium
PROJ_0130,Marketing,7,919288.13,13,4.77,7,Agile,Mixed,2,1,0.33,Monitoring,Moderate,0.36,0,Excellent,0.0,0.86,0.41,2.01,0.7,Low,6,0.9,0.0,Senior PM,Defined,Good,Unknown,Low,High,Regular,Unknown,Formal,Basic,5,1.0,49,52,25,0,37.32,5,Low,2080,2856,Medium
PROJ_0131,IT,2,556100.88,7,4.28,6,Scrum,Senior,4,2,6.35,Closure,Stable,0.09,1,Low,0.35,1.0,0.14,8.94,0.71,Low,3,0.91,0.56,Senior PM,Defined,Good,Mixed,High,Moderate,Regular,Basic,Basic,Poor,2,1.0,14,28,3,7,34.83,3,Medium,1120,1510,High
PROJ_0132,R&D,18,1405701.14,22,10.0,11,Agile,Mixed,0,7,1.83,Closure,Volatile,0.5,0,Medium,0.12,0.72,0.3,6.96,0.41,Low,6,0.7,0.0,Junior PM,Defined,Moderate,Unknown,Low,Extreme,Occasional,Unknown,Unknown,Good,10,1.0,72,78,56,4,16.87,4,Low,3520,4113,Critical
PROJ_0133,Manufacturing,12,648354.99,9,3.58,5,Hybrid,Mixed,1,0,3.23,Monitoring,Moderate,0.17,1,High,0.0,1.29,0.12,1.96,0.8,Medium,6,0.8,0.0,Junior PM,Defined,Excellent,Unknown,Low,High,Occasional,Formal,Formal,Basic,2,1.0,48,60,28,0,27.65,8,High,1440,1838,Medium
PROJ_0134,Construction,23,1827079.75,21,6.21,18,Hybrid,Senior,3,5,0.97,Planning,Stable,0.14,1,Medium,0.0,0.61,0.32,9.76,0.44,Medium,0,0.64,0.0,Mid-level PM,Defined,Limited,Unknown,High,Stable,Regular,Basic,Basic,Basic,3,1.0,92,20,18,1,36.11,11,Low,3360,4573,Medium
PROJ_0135,Construction,20,1287594.06,17,4.18,11,Waterfall,Senior,2,2,2.03,Initiation,Moderate,0.36,1,Medium,0.0,0.82,0.63,1.95,0.74,Critical,4,0.75,0.0,Senior PM,Managed,Moderate,Unknown,Low,Moderate,Occasional,Formal,Basic,Excellent,1,1.0,120,21,25,7,34.02,6,High,2720,3645,Low
PROJ_0136,Construction,46,2951344.08,36,10.0,23,Waterfall,Expert,3,5,2.18,Execution,Stable,0.09,1,High,0.0,0.94,0.84,3.68,0.76,High,5,0.68,0.0,Certified PM,Optimizing,Excellent,Unknown,Low,Extreme,Regular,Advanced,Formal,Excellent,5,1.0,184,83,152,0,16.57,7,Low,5760,6714,Low
PROJ_0137,R&D,17,1488434.39,18,7.17,13,Scrum,Junior,1,5,0.89,Closure,Moderate,0.29,4,High,0.0,0.64,0.94,8.99,0.37,Low,7,0.86,0.0,Mid-level PM,Defined,Excellent,Unknown,High,Moderate,Regular,Basic,Basic,Good,1,1.0,68,17,11,3,4.5,4,Medium,2880,3009,High
PROJ_0138,Healthcare,11,752897.09,13,7.04,11,Scrum,Senior,2,4,0.16,Monitoring,Volatile,0.19,1,Low,0.26,1.24,0.75,2.02,0.47,Medium,1,0.89,0.0,Senior PM,Managed,Moderate,Unknown,High,High,Occasional,Formal,Formal,Good,4,1.0,44,33,14,5,3.03,4,Medium,2080,2143,Critical
PROJ_0139,IT,6,824280.67,10,4.99,9,Scrum,Senior,1,1,2.35,Execution,Volatile,0.11,0,Medium,0.2,1.27,0.42,5.33,0.56,High,6,0.45,0.8,Senior PM,Managed,Limited,Mixed,Low,Moderate,Occasional,Basic,Basic,Good,1,1.0,36,50,18,7,23.08,12,Medium,1600,1969,High
PROJ_0140,Construction,25,1624916.87,23,5.24,15,Waterfall,Mixed,0,1,3.58,Initiation,Stable,0.34,0,Excellent,0.0,0.67,0.98,7.54,0.95,Low,1,0.87,0.0,Mid-level PM,Ad-hoc,Moderate,Unknown,Medium,Stable,Occasional,Unknown,Basic,Poor,5,1.0,100,45,45,0,25.71,10,Medium,3680,4626,High
PROJ_0141,IT,10,572905.22,12,4.95,5,Agile,Mixed,0,4,0.43,Execution,Moderate,0.43,0,High,0.03,0.96,0.4,1.24,0.53,Low,2,0.97,0.02,Mid-level PM,Optimizing,Moderate,Modern/Stable,Low,Moderate,Occasional,Advanced,Advanced,Excellent,5,1.0,70,94,65,3,33.99,6,Low,1920,2572,Low
PROJ_0142,IT,12,695025.25,20,8.82,6,Scrum,Senior,4,4,0.72,Monitoring,Moderate,0.17,1,Poor,0.09,1.03,0.16,2.12,0.32,Medium,2,0.5,0.35,Senior PM,Defined,Moderate,Modern/Stable,Medium,Moderate,First-time,Unknown,Basic,Basic,9,1.0,48,81,38,0,11.7,10,Medium,3200,3574,High
PROJ_0143,Manufacturing,10,711944.89,11,4.64,5,Agile,Senior,2,4,2.61,Closure,Stable,0.13,3,Excellent,0.05,1.19,0.83,8.66,0.6,Medium,2,0.69,0.0,Senior PM,Defined,Moderate,Unknown,Low,Moderate,Strategic,Basic,Basic,Basic,2,1.0,70,64,44,0,6.7,12,Low,1760,1877,Low
PROJ_0144,Manufacturing,2,364334.47,6,2.26,5,Agile,Junior,1,2,0.39,Initiation,Moderate,0.43,1,Medium,0.0,1.27,0.27,8.23,1.0,Medium,6,0.54,0.0,Senior PM,Optimizing,Limited,Unknown,Low,Stable,First-time,Formal,Formal,Poor,1,1.0,14,18,2,4,15.16,13,High,960,1105,High
PROJ_0145,IT,3,510285.85,8,4.03,8,Kanban,Expert,4,4,1.88,Closure,Moderate,0.04,0,Excellent,0.21,0.78,0.16,5.4,0.86,Low,0,0.26,0.09,Mid-level PM,Managed,Limited,Legacy/Unstable,Medium,Moderate,Regular,Advanced,Basic,Excellent,2,1.0,21,56,11,1,14.14,11,High,1280,1460,Medium
PROJ_0146,Construction,24,1133177.67,23,6.31,13,Waterfall,Senior,6,3,1.76,Monitoring,Volatile,0.06,1,Poor,0.0,0.79,0.89,2.99,0.62,High,1,0.55,0.0,Mid-level PM,Optimizing,Poor,Unknown,High,Moderate,First-time,Formal,Formal,Good,7,1.0,144,24,34,7,5.3,7,High,3680,3875,High
PROJ_0147,IT,11,1230052.31,18,8.44,15,Scrum,Senior,3,4,1.84,Planning,Stable,0.06,1,High,0.15,0.92,0.6,8.44,0.6,Low,7,0.85,0.2,Senior PM,Optimizing,Excellent,Mixed,High,Moderate,Regular,Advanced,Basic,Basic,1,1.0,66,57,37,5,26.89,8,Medium,2880,3654,Low
PROJ_0148,Construction,23,1437707.15,19,5.07,12,Waterfall,Mixed,1,1,2.0,Initiation,Moderate,0.39,0,Low,0.0,0.96,0.96,6.31,0.63,High,0,0.58,0.0,Senior PM,Optimizing,Moderate,Unknown,High,Stable,Occasional,Basic,Formal,Good,5,1.0,138,91,125,7,20.35,14,Medium,3040,3658,High
PROJ_0149,Construction,40,2496310.43,32,7.22,23,Waterfall,Mixed,0,2,1.54,Initiation,Stable,0.46,1,Low,0.0,1.13,0.93,7.37,0.82,Critical,1,0.51,0.0,Senior PM,Managed,Limited,Unknown,Medium,High,Regular,Advanced,Formal,Excellent,4,1.0,160,51,81,1,28.84,13,Medium,5120,6596,High
PROJ_0150,Marketing,8,815744.58,16,6.03,12,Agile,Mixed,2,2,3.12,Closure,Volatile,0.37,0,Excellent,0.0,0.94,0.15,5.97,0.83,Critical,4,0.65,0.0,Junior PM,Managed,Good,Unknown,Medium,Moderate,Occasional,Basic,Formal,Basic,3,1.1,56,69,38,2,14.11,1,High,2560,2921,Medium
PROJ_0151,IT,11,645768.04,11,5.38,11,Agile,Expert,2,2,1.55,Closure,Stable,0.32,2,Excellent,0.18,0.92,0.84,8.06,0.88,High,4,0.72,0.1,Certified PM,Ad-hoc,Poor,Modern/Stable,High,Stable,First-time,Basic,Basic,Basic,1,1.1,66,93,61,4,13.03,2,High,1760,1989,Low
